,Date,Reviews,Ratings
26,"February 15, 2019","Always a great and pleasurable service at Jaguar Land Rover San Juan. Look for Humberto if you need help there, he's always helpful. Always has been",5.0
27,"February 07, 2019",Everyone is great here! Victor silva and the whole team is very impressive and great customer service!! They will impress you as well!  Best car dealership ever,5.0
28,"February 04, 2019",I highly recommend this place. Jaguar Land Rover San Juan is a great place to get your new car. I have purchased my second vehicle here and absolutely happy with my car. Employees once again were helpful and courteous. From service to car shopping the staff does their best to take care of the customer. My experience has been one of a kind. ,5.0
29,"January 21, 2019","I had my Velar recently serviced due to electric glitches. 
Staff was courteous as always!
I requested a specific type of loaner (SUV). It was in less than 48 hrs and delivered to my office.
My car was returned to my working fine and clean. 
There is a reason why this is the 4th Car I leased with JLR San Juan... The 5th will happen in 2020. 

Thanks JLR SJ Team for doing an excellent job... All the time.  ",5.0
30,"January 19, 2019",Service staff very friendly attentive and went above and beyond to satisfy my vehicle needs.  From arrival to finish  i was kept up too date on vehicle status and any repairs needed,5.0
31,"January 16, 2019",Excellent customer service!! Salesperson was ver patient. I’m very happy with my new vehicle Land Rover Discovery.  Both the sales person and manager were very helpful! ,5.0
32,"December 14, 2018",Just made our 5th purchase through this dealership. They provide excellent deals and extraordinary customer service. Humberto has been our sales person since 2013 and we wouldn't buy from anyone else. He goes above and beyond during the purchase and after to make sure his clients are happy. ,5.0
33,"November 24, 2018","Bought a used vehicle and used a brand new credit card to pay for it, credit card had never been used anywhere else before the car purchase.  On my first credit card statement appeared a gym membership payment; there is a thief working at the dealership.",2.2
34,"November 05, 2018","Very helpful group of people,professional,friendly I will recommend their services to my friends and family. Vehicle delivered in perfect conditions and answered all questions needed about the vehicle. Thanks for everything.",5.0
35,"October 15, 2018",This was one of the best - no the best experience I have ever had purchasing a vehicle! Walter paid so much attention to detail and listened to what I said- The dealership even delivered my new Range Rover to my front door and took my Sport that I traded in back with them. They spent time patiently teaching me all the “ bells and whistles” and how they worked. I am beyond happy with my vehicle and I cannot say enough good things about the work ethic of this staff! Great job! I am a happy customer!,5.0
36,"June 15, 2018","Anna Bell is the BEST! She is a sweet and kind, always takes care of us in no time.. She sure knows how to get things done. I will recommend her and trust her with my eyes closed.
Thank you Anna Belle! ",5.0
37,"May 26, 2018","Kudos to Carolina and Walter, both were really professionals and knowledgeable with all features of the vehicle. I would definitely recommend this dealership Hassle free 👍🏻👍🏻👍🏻",5.0
38,"May 24, 2018",Mr. Vasquez and Mr. Heredia went ABOVE and BEYOND to help me find my dream car. I loved my experience with them as well as the rest of the staff. Eager to help those to find what they're looking for. Mr. Melendez was fair and honest when appraising my previous car. Mr. Ortega took his time to explain all the features to me about my new vehicle. Answered all my questions. I know I can reach out at anytime should I need anything! Thank you Jaguar San Juan!!!! ,5.0
39,"May 24, 2018", This is our second time returning to the land rover family. we are happy to have upgraded to a bigger sized vehicle for our family. customer service is wonderful and our sales guy was great And worked with us! thank you!,5.0
40,"April 30, 2018","Great customer service and helpful, Walter Vazquez helped me with purchase of my vehicle and he made it quick and easy, Thank you so much .. ",5.0
41,"March 31, 2018",Excellent expierence purchasing a vehicle from San Juan Land rover and Humberto.  They were very friendly and explained to me everything about the vehicle i purchased.,5.0
42,"March 23, 2018","Why do I choose “Supercharged” as my title?  Because this dealership is supercharged with;
Genuine concern for customers  
Customer service
Amazing clean, state of the art dealership 
Walter is a special person with a great heart!  He will do everything he can to get you the car of your dreams. Don’t miss out on this feeling...",5.0
43,"March 22, 2018","The dealership and it’s staff was amazing. I’d recommend this dealership to anyone and everyone. My sales man Walter, was just awesome from the beginning to end. ",5.0
44,"March 19, 2018","Alex did a great job in helping me get the vehicle I wanted, i can’t thank him enough for going above and beyond and making sure it was a smooth experience.",5.0
45,"March 06, 2018",Mr. Walter Vazquez did a great job with the car sale and trade in.Annabelle Garcia was very helpful with my car repairs. Thanks for all your help with my new purchase,5.0
46,"February 21, 2018","Anna is a true person...... great help and knows what Landrover is all about.... Knows the product as good as anybody ,,,, gives her time to everybody.... Makes all feel special, makes all feel at home and to keep buying Landrover autos,,,,, service at its best..... All question were answer...... Makes you feel like if you are the most important person in the world",5.0
47,"February 18, 2018",Great service!! Hassle free!! Great car buying experience!! They did a great job telling and demonstrating all of the features of the car.  I’d recommend buying a vehicle here to everyone. ,5.0
48,"January 15, 2018",Richard has always made every visit a pleasant and great experience. He always makes it his priority to make sure that the customer feels valued and that regardless of the situation he will make sure the problem is resolved timely.  He has outstanding customer service skills and makes this dealership a wonderful experience.,5.0
49,"December 05, 2017","Great guy,,, friendly, helpful and makes you want to just have a Landrover in your driveway,,,,,knows what he’s talking about,,,,this is the kind person that makes Landrover # 1 in the Rio Grande Valley",5.0
50,"November 29, 2017",very disappointed same day pick up same noise was back I called on that Wednesday and no one has called me back. i don't have time to be going into service.,1.0
51,"May 20, 2017",Very friendly dealership with no pressure when shopping for a vehicle which make the process of buying less stressfull . Keep up the good work in this area.,4.4
52,"May 02, 2017",Anabel has exceptional customer service.  As soon as I called her to explain my situation she was already going out of her way to help me. ,5.0
53,"June 08, 2015","From beginnng to end, our overall experience with Land Rover of San Juan was nothing less than exceptional . We have purchased several vehicles In the past with average to below average experiences, but everyone we dealt with at this dealership showed their willingness to help and try to give us the fairest deal possible. Parker's patience, knowledge,honesty and his hard work made such a huge impression on us. He is true to his word and not once was he ever pushy or inpatient with us.. Great person !!! Victor in finance worked very hard to give us the best possible rate and we felt that we really counted and they appreciated our business. Carlos went the extra mile and delivered our new LR4 to our home which made things so much easier for us. He was very professional and had such a great personality. Thanks again to everyone and we will definetly be referring our friends and family to San Juan Land Rover.
",5.0
54,"June 08, 2015",I have bought a lot of cars and been to a lot of dealerships and the service at San Juan was definitely the best service I've had while buying a car . I definitely recommend them . ,5.0
55,"May 05, 2015",The sales staff were great. We had  purchased an older model LR3 about a year ago and we're happy . However we saw another used model sport that we liked. The sales staff made it happen. Jaguar San Juan are very personal and treat their customers with highest up most service. I highly recommend the dealership for any one interested in purchasing a Land Rover or Jaguar.,5.0
56,"March 11, 2015","I drove from San Antonio Tx to San Juan Tx to get a SUV which was personally test by Kenny  and gave me in detail from a tiny scratch to details of the interior. So when I saw the SUV  it was as was explained over the phone in multiple  phone conversation. All I have to say is the next car will be bought from Kenny Alvarado. He has the best customer service and patience to deal with any type of customer.  Luis Flores (sales manager) in coordination with Kenny with give the best deal to a customer could ever ask for. A great and honest price!
Thanks
Jaguar Land Rover San Juan team!
From Mr. Mallen
",5.0
57,"January 30, 2015",Drove all the way from Austin down to Land Rover San Juan.  About a 10 hour round trip.  They had the car I wanted (2015 Range Rover Sport) and once Parker got involved in trying to facilitate as much as possible over the phone we were in smooth sailing territory.  I only spent an hour at the dealership and most of that was going over my actual car.  Ric was great at explaining everything on the car and I was on my way.,5.0
58,"November 13, 2014","It was my 23rd Anniversary and we were only browsing.  Long story short,  we came out with a Beautiful 2014 Land Rover LR2. We loved how we were treated by everyone.  Extra special thanks to Cristian Flores.  P",5.0
59,"August 07, 2014","This dealership make you feel awesome, great communication. I didn't even visit the dealership I found my Evoque online and receive excellent customers services these guys are the best and I shall purchase again in the future. Thanks to Parker and Christian You have one happy customer. Thanks..................I love my Evoque.",5.0
60,"July 15, 2014","Excellent service from start to finish. Friendly staff, great facilities, easy and competitive financing. A true all in one stop for your new car purchase. ",5.0
61,"June 07, 2014","My sales experience was thru the internet.  Both Parker and Humberto are totally engaged and knowledgeable about Land Rovers and it made my sales experience easy.  This will be my fourth Range Rover, I really believe in the safety and capability of the car.  I only wish I lived closer to their dealership for service.  Thanks Guys  Curt  Armstrong",5.0
62,"April 03, 2014","Bought two land rover sports from Parker. Parker is to deal with, he will work on price with you. He is not one of those traditional sales who is pushy to sell you the car. A+ sales.",5.0
63,"March 27, 2014","I recently purchased my first Jaguar and conducted the entire process via the internet and email.  The quality of service received has far been the best I've ever had with purchasing a car.  Humberto and Parker were very timely with their responses and assistance.  Prior to shipping the vehicle they ensured the car was ready as promised and maintain communication until receipt.  Furthermore, Parker's assistance with ensuring my state's DMV had all the required documents was above the normal customer service description.  In fact, he provided an extension of temporary tags while the DMV completed the registration process.

Bottom Line:  I recommend this dealership above any other Jaguar facility.

Thanks team for the wonderful customer service,
Anthony",5.0
64,"March 15, 2014",Best customer relation in the valley. I highly recomend this dealership. Parker and Manuel gave the best treatment I'm very pleased . I would defiantly come back again,5.0
65,"March 14, 2014","Worked with Parker,Victor, and Humberto to purchase a Jaguar XJ. They all went out of their way to get me the deal I wanted and helped me out even further when needed. I highly recommend these individuals and the dealership. I will defintely go them again for any future car purchases.",5.0
66,"March 02, 2014","I purchased a 1995 defender 90 over the internet based on pictures and Parker's description which was spot on. 
Vehicle delivered as promised from delearship to my front door 450 miles away. The car arrived and was better than expected. Parker provided excellent customer service. He was honest and very easy to get in touch with by phone text and email. Went above and beyond my expectations. I would highly recommend Parker and Landrover San Juan. ",5.0
67,"February 25, 2014","The gentlemen I had the pleasure of meeting and dealing with provided Excellent customer service 
Chris Parker Tony and Ruben are the best
Thank you so much 
I love my new LR 4",5.0
68,"February 14, 2014","I was very pleased with my experience at Land Rover Jaguar San Juan, and especially with Parker.  I've purchased two new Land Rovers from other dealerships in the past, and while those were pleasurable experiences, this was the best. I was quite picky on every detail with this Certified Pre Owned Range Rover, as it is a very expensive car. Parker went out of his way to accommodate, and make right every request and concern I had with the car when I arrived to pick it up. I was also very please with the price. So much so that I flew down to get it and drove it back home almost 900 miles. ",5.0
69,"February 10, 2014","I live in Nevada and conducting a sales transaction at that distance is easier said than done.  Parker and the team at Land Rover San Juan did an excellent job.  My wife and I had a very specific list of options we were looking for and as a result we decided to expand our search outside of our local market.  Land Rover of San Juan, by far, was the friendliest, most accommodating, and easy to deal with of all the dealerships we contacted including our own local dealership.  This was not our first Land Rover and will likely not be our last and I will certainly go back to Land Rover of San Juan.",5.0
70,"January 23, 2014","Always an option to look out of the area and call around.  Best of luck to all buying a RR and finding a great deal.  


",5.0
71,"December 05, 2013",Buying a car should be fun experience and the people I worked with on all the stages of purchasing my new vehicle lived up to my expectations on all levels.,5.0
72,"November 13, 2013",Range rover employees took all the pain out of buying a car. They made this experience a great one and would recommend Range Rover of San Juan to all my friends and family.,4.8
73,"October 22, 2013","Lets keep this short.  Bought a Range Rover from this dealer!  Very Nice!!  But, why I purchase from this dealer was the sales manager ( Parker L).  Great communication overall!! Fast accurate responses to all my questions.  When out and took alot of pics of the car I wanted.  I feel like he really worked with me!  EZ and smooth transaction.  Great experience from this dealer!  Will come back for future purchase forsure!  Thanks Parker!     ",5.0
74,"September 16, 2013","We recently traded our '2010 Jaguar XF and upgraded to a '2013 Jaguar XJ. I'd had service on my XF a few times and worked with Annabelle and Rich and then met Mike(service tech) who explained about service required. I quickly became very impressed with the level of hospitality,friendliness and professionalism of all the people i encountered, even the ones whom i did not work with had a pleasant and welcoming ""hello"" are you being helped. When we decided to trade-up and subsequent purchase Elijio,Rich and Chris were extremely helpful and accomodating and made this purchase experience very pleasant and without pressure. Now my wife loves her new XJ and getting into her ""dream"" car was absolutely smooth while meeting all our expectations, now our friends and her colleagues comment on the great looking car she drives and i'm a happy husband because she's happy. Thanks Jaguar Land Rover San Juan.
Hearther+Owen ",5.0
75,"July 10, 2013","I deal with the parts department frequently and Ruben Reyes, Nathan Brown and Cole Robertson are always top notch.  There customer service is superb.  Very happy with there service.  ",5.0
76,"July 10, 2013",Everyone here at this dealership was very friendly and helpful even and especially after the sale. I would recommend everyone to come by and make a visit for the experience. Thank You!,4.8
77,"July 08, 2013","I will keep this short... Great trade in compared to other dealerships, Great service compared to other dealerships, straight forward transaction with an honest and fair salesman. I completed my purchase in a unique way completely over the phone, trade in and all! I am 312 miles from the dealership in Houston and I can guarantee that my next vehicle will be from the same place! Thanks Parker for a great experience and thanks Ric for taking care of my 2013 Jaguar XF on the way to Houston.....",5.0
78,"May 28, 2013","Being that I am a meticulous person, further compounded by the fact that I am retired automotive engineer, I set very high standards when it comes to buying any vehicle... especially when it comes to buying a high-end luxury car.  The crew at Jaguar Land Rover San Juan simply managed to exceed all of my expectations with the utmost of professionalism and kindness!   

Although I live over 150 miles away from the dealership, they custom ordered my vehicle to my exacting specifications, they communicated every aspect of its build and overseas shipment, and they coordinated a perfect delivery, all by phone and by e-mail :)

These are good people who love fine cars as much as we do and I am looking forward to doing business with them for many years to come!",5.0
79,"April 25, 2013",The team over at landrover San Juan are amazing! They were 100% helpful from beginning till the end of purchase. I will purchase another vehicle from them in the near future.,5.0
80,"March 27, 2013","Was the fastest, easiest and most friendliest place I have ever purchased a vehicle at. Great costumer service and did everything they could to get us in the car we wanted.",5.0
81,"March 27, 2013","The folks at Land Rover San Juan were great!  Excellent customer service, very knowledgeable about the vehicles, and very friendly.  I traveled from Austin to San Juan to purchase my Range Rover, and it was well worth the travel.  They answered all of my questions, helped with financing, and made the buying experience effortless.  I highly recomend this dealership.  ",5.0
