,Date,Reviews,Ratings
16,"March 11, 2020","My experience with Viva Dodge was awesome! I love my new 2019 Challenger GT.  I worked with Rian Toms and she was friendly, professional and was able to get me taken care of with no trouble at all.  Everyone there was super helpful and welcoming.  I would recommend Viva Dodge to anyone looking to purchase a new vehicle with no headaches! ",5.0
17,"February 03, 2020",I always take my Dodge Avenger to Viva Dodge.  I always receive prompt and exceptional service!  Can highly recommend Viva Dodge to friends and family.,5.0
18,"January 26, 2020","I was in for an oil change and they offered to fix a factory recall on my tailgate.
And the even washed my truck for me. Thanks, 
Wish I could remember the young woman's name with straight black hair and glasses that helped me.
",5.0
19,"January 21, 2020",Very good service by “Viva Dodge Chrysler Jeep” and Chris Chavez who suggested maintenance and  service that my Jeep needed. I would highly recommend this place,5.0
20,"December 30, 2019", went in took about 15 minutes to tell me it was broke told they me  would order a new 1. We'll call call when it is here. in and out! ,4.2
21,"December 22, 2019","Customer service member Chris Herrera took care of recall, asap. Polite young man! Called in the morning and out by 2pm. Thank you very much! ",5.0
22,"December 22, 2019",Very good job keep the good job as always I visit your store all the employees are very professional and polite I be happy doing business with you again soon,5.0
23,"December 18, 2019",Right from the beginning Chris in service was rude and nothing but  negative he would not honor my two year warranty for oil changes even with proof I handed him after arguing with him for quite a while he decided to take my vehicle in for service and made sure to have them take there time on changing the oil I was told on Saturdays first come first served I was the first one in line it still took over two hours I had to go ask and he said he was getting paper work ready instead he went and    Hid my vehicle out on the lot  and never called me in waiting area to leave instead I had to go looking for someone else to help me if this young man doesn’t Like his job he should find another field of employment he also did not return my due bill and they could not find it in the paper work I have bought several vehicles from this establishment but we’ll never return to this dealership ever again bad Service also called Dodge 800 number and put in a formal complaint ,1.0
24,"December 05, 2019",Best service ever had work done correctly and on time thanks to Joe Gracia and tech. Was informed of repair and time to have it done. Was done correctly and took care of noise. Price was correct and work on time .😁😁😁,5.0
25,"November 08, 2019",Ricky was great! He knew everything about the truck explained the entire process and fought to give us a great price! He was very attentive and easy going ,5.0
26,"November 07, 2019",Took in my Jeep to check a rattling sound while it was under warranty. They allegedly couldn’t find anything but marked the part that was broken. They were just waiting for my warranty to expire to make me pay out of pocket.,1.0
27,"October 29, 2019","Adrian Perez 
Total professional. Helped me get the best deal and even after helped me with little details about my new Jeep. Best experience ever ",5.0
28,"October 22, 2019",Thank you Denzel really appreciated your help. You helped me find what I’ve been wanting since they came out. I know you work at Viva Mazda and had to work at this location. Thank you for the great customer service!!!,4.6
29,"October 16, 2019","Thank you, Chris! Kept in touch with me throughout the day while my vehicle was being repaired. Great customer service! Thank you so much, Viva Dodge! ",5.0
30,"October 10, 2019","Excellent service very professional,Warranty work was done very quickly and cleanly. Service advised me of details I have no issue with service. Service bay clean and safe.",5.0
31,"September 20, 2019","sales,and the manager at viva are all great,friendly,and Awesome to deal with.
I'll buy here again soon
thank you guys !!! thanks    John P
",5.0
32,"September 17, 2019","My wife and I visited the Dealership with no scheduled appointment. We had received a quote from another Dealership. I asked our Salesman if Viva Dodge could match, they not only matched but offered a better price! Our overall experience at the Dealership was excellent! Thank you, Viva Dodge Chrysler Jeep!  ",5.0
33,"September 09, 2019","I was extremely disappointed with the customer service I was provided on Saturday.  I dropped my van off for an oil change at  1:30.  They said they would call when it was done.  By 3:45 no on had called me to tell me if it was ready so I called back to check.  They could not find any record of us and it took them five minutes to find record of our car and then when they found it,  they let us know it was done.  I went to pick it up, paid and was given the key.  No one offered to get the car for me.  It was parked in a line of cars with 3 in front one behind and then another line of cars to the left.  I thought I had plenty of space to get my car out and was struggling.  Someone finally came to move the car in front of me.  He told me to back up, which I did slowly.  I side swiped my van door on a yellow concrete pole, dented the door and got yellow paint on my car.  When I got out of my car he walked by non-chalantly.  I said. “ Do you see my car?”  To which he rudely replied You should have asked me to move it.  I have never been to a dealer where they do not bring your car to you after servicing.  I feel like this could have been avoided with better customer service. When I asked to speak to a manager they told me they were not available and that Stacy would call me on Monday.  They also took pictures.  Stacy still hasn’t called.  When I asked if someone could wash the paint off they said no.  All of the people who could do so we’re gone.  I took my car home and washed it and am still awaiting Stacy’s call.  I believe they should fix the dent due to poor customer service.",2.2
34,"September 07, 2019",My parents went to trade in their already paid for vehicle for a newer one.  Immediately they kept hers gave her a loaner while they detailed the one she wanted supposedly in two days.  Three weeks went by and mom was never able to drive that truck because if it wasn’t a rotator was issues with bank and supposedly bank had already sent them the check already.  A bunch of lies and cowards not giving face not to mention they don’t answer the phones or return calls left on voicemail.  4 weeks later mom got her truck back we are still hoping they better not screw her with bank and credit.  I recommend no one deal with these unprofessionals .  I went last week to Casa Ford and got my truck in 2 days very friendly and straight professional.  I don’t give a single star to Viva Dodge Chrysler Jeep!!!,1.0
35,"August 12, 2019",My whole experience was really stress free and was the quickest process ive experienced with buying a vehicle. I would definitely recommend this dealer unless you prefer being mistreated then in that case go to sundland park dodge.,5.0
36,"July 24, 2019",I bought a vehicle from Viva Dodge on the 19 of july. On Sunday 21 I called to inform them I was experiencing several issues with the truck I would like to return it. On monday they directed me to the service center. After 2 days without a call I went in on my own and said they couldn't replicate the problem. I took the mechanic with me and replicated the problem myself. After he admitted the problem I asked again to have my old vehicle back. A very rude finance manager named Julio Gomez said he couldn't do it because the deal had been processed on the 23rd. He kept repeating is there anything else while we were trying to talk to him and then walked out on us while we were still talking. Keep in mind I brought the vehicle back on 22nd before the deal had been processed. I have purchased many RAMs before from this dealer and have never been treated with such disregard and disrespect like I did with mr Gomez. The mechanic admitted there was an issue on a vehicle I had for 2 days. After reading reviews this is not an isolated event. I would advise anyone to buy from a different auto group.,1.0
37,"July 18, 2019","Christian Herrera informed on the worked to be done and got our car back to us in a timely manner, he's very disciplined and respectful, we greatly appreciate is outstanding effort",5.0
38,"April 30, 2019","Made an appointment., visit was fast and efficient.  Dealing with service rep Lorena was very easy and pleasant.  She offered some suggestions for some preventive maintenance.  I added one to the work and will make another appointment to perform the other suggested maintenance.",4.6
39,"April 30, 2019","Very happy with the customer service we received from our sales agent Alexis, even happier with his service after the purchase. Has helped us every step of the way!!!",5.0
40,"April 29, 2019",Their customer service  reps are very caring and always doing above and beyond to strive for your total ultimate customer satisfaction. Mr. Jesus Vasquez is the best!!! Keep up the awesome and excellent work! ,5.0
41,"April 23, 2019",Sales person work hard to get exactly what I ask for great price and customer service any body doing business with viva dodge make sure you ask for Dennise ,5.0
42,"April 15, 2019",God job happy with service . I will come again. Attentive to my car needs. Glad to be educated about the car.  I will apply what i learned,4.8
43,"March 27, 2019","I worked with Juan Wiesel. He helped me out a lot, I would recommend him. As far as the dealership, I didn't like that they don't offer any maintenance, extra washes or gas tanks. With previous experiences, I always get some extra perks for buying at a particular dealer. Mission Chevy even allowed us to spin a wheel and I won 100 dollars. Juan was great, the dealership is not very enganging.",4.2
44,"March 16, 2019","So I’ve had prior experience with this dealership when I bought a used Dodge Charger, and that first experience was terrible from the sales person to the service department. But I wanted to buy a new pick up truck and started shopping all the dealerships and decided to just look at what viva dodge had. Since a lot of dealerships didn’t have what I was looking for our blew me off and thinking I was to young to be looking to buy a truck. Well they upgraded they’re whole staff! Super friendly and attentive Alexis was able to work with me and we where able to get a deal on the truck I wanted. After that got sent into financing and the Manager Julio Gomez wasn’t like normal financial personnel that are pushing all these warranties down your throat, he also was able to get us a amazing deal on the maintenance for the truck. Overall would recommend to come here and purchase your dream car. ",5.0
45,"March 13, 2019","I had been researching the new redesigned 2019 Ram trucks and decided to go after work on Monday, 3/11/19 to check them out. I had not one, but two excellent salespeople, Denise and Raul. Denise was first and actually said Raul was the Ram expert and had him jump in to help. Not only he did he know everything about the new Ram, this was the first time I ever saw two car salespeople work together. They also negotiated with us without pressuring me to do something I didn’t want to do. They were so polite and helpful, and I learned that Viva Dodge uses non-commissioned sales. That explained the more relaxed nature of the entire dealership. I think more dealers should go to that model of sales. To end, Leo, our finance manager, did a masterful job of getting us a good deal with the credit union; his explanation of Gap insurance and warranties were the best I had ever heard. That says a lot for someone who has bought his own vehicles for over 20 years. I had Gap insurance before, but just because I knew in a basic sense it was important. The expansion of knowledge was so beneficial. They sell the Ram, Jeep, Dodge, and Chrysler. Visit them and give them a shot!",4.8
46,"February 16, 2019","Dodge Ram fixed all Viva staff did a great job, 5 stars in customer service.  I was able to get a ride home I had the oil changed on our Dodge Ram pickup.",5.0
47,"February 01, 2019","I'll make this short and sweet. Brandon, may salesperson was amazing. Got the truck I was looking for, got the payments I wanted and drove the truck home that day! I was treat very well at Viva Dodge. If you want a new truck. Go to Viva and ask for Brandon.",5.0
48,"October 04, 2018","Didn’t feel like my business was important. Got looked at like I was bothering them when I drove in the bay. Took over five minutes to get approached. Then the lady who finally approached only wanted to know what I was there for and if I had an appointment. Once I told her I did and that it was with Joe, she said he was busy on the phone with another customer and disappeared. She finally returns telling me that Joe is STILL busy and asked me to fill out the paperwork for Joe. Once I did Joe’s job, I was told I could leave my keys and go to the waiting area. I mentioned that I wanted to speak to a manager because I had a complaint and the lady said she would send them to the waiting area. The manager never came and I didn’t feel like walking around looking for someone who most likely wasn’t around. Got passed by several employees that seemed as though they were in prison. No hello, good morning, or even a smile. Finally my truck was finished and the technician didn’t inform me of exactly what was done to my truck or anything. He just told me my truck was done and to sign some paperwork in a few places. Someone really needs to discuss customer service with this team. Most people want to feel slightly important when bringing their MONEY/BUSINESS to someone. There are two other dealerships that we can all go to. Make me not want to go anywhere else. It’s that easy. ",1.3
49,"September 10, 2018","Wonderful attention from our salesman Alfredo Muñoz, always open to anwser our questions and resolve our queries. All the time he was working with the Finantial Department to got the best deal for us, 100% recommendable, Gracias Alfredo and Adriano",5.0
50,"August 30, 2018","They Straight out Lied about having to immediately need to service my rear brakes, Makes me wonder if Recall on Air Bag issue was even completed!!

Took vehicle for recall issue. Was adviced my rear brakes needed replacing. Informed them I had taken vehicle to Midas last year. Took vehicle to Midas due to Lifetime Brake Guaranteed-- they checked and showed me.  Brakes - all around- front and back were all serviceable- no need to replace.",1.8
51,"August 25, 2018","Almost walked away from the deal just because of our salesman. The Sales Manager helped to seal the deal. Over all they took care of us and we went through with the deal. But again the salesman is not all there, lost our owners manual and our spare key, and the final detailing of our SUV was really bad. They cleaned the front driver and passenger side somewhat ok, but the 2nd row was done fast, could tell they rushed it, and the 3rd row they didn't even touch at all!! The mat that goes in the 3rd row had just been thrown back there. Again, over all the dealership is great and nice but our experience, even though we got taken cared of, was not very good. ",3.2
52,"August 20, 2018","Muy amable se portó Leonardo, me explico perfectamente todo el trabajo que se iba a ser, me ofreció que me podrían llevar a mi casa,  la entrega fue a tiempo.",5.0
53,"July 16, 2018","Sara is awesome!! Will definitely recommend her and this dealership to others. GREAT service!! She was extremely kind and patient, as well as her managers. I’ve been to a few dealerships around here and this one definitely treated me the best. ",5.0
54,"July 13, 2018","Purchased a Ram and went in to inquire about my plates. Spoke to Norma and she was very helpful and seemed genuine in her concern to help locate my plates. I also mentioned that i had lost a set of keys already and she provided information to obtain. My plates were no in and she said she would call me back to inform me of status. Although i do not have my plates, i do appreciate her great customer service and friendliness! 

Thank you Norma!
",4.0
55,"June 13, 2018",This is my first time interacting with this dealership. I have to say I’m very impressed with the service I got from everyone that I interacted with especially my sales man. He was awesome he was knowledgeable about the vehicle that I was looking at. He was very positive and made sure that he answered all the questions I had. I was very comfortable with him and the service he provided. For anyone who is going to go to this dealership I highly recommend you request him as your salesman ,5.0
56,"June 04, 2018","This is my third car that I have bought from the dealership, and the experience its just PERFECT! The three times Ana Marquez (Sales) has helped me and she is AMAZING...",5.0
57,"May 16, 2018",We were very happy with our sale person and the whole experience  we would recommend this dealership to family and friends Thank You very much for making happen for us,5.0
58,"April 25, 2018","Great Customer service, helpful, friendly, patience and always willing for my interest. Thanks to him I got what I was looking for, now I am very satisfied with my purchase.",5.0
59,"April 25, 2018",I took my truck to make sure it was ready to take on a road trip. I spoke to the advisor who was very helpful and courteous. He told me they would make sure my vehicle was safe and if they found anything would bring it to my attention. The service was done in a timely manner and the service advisor Jesus was by far the best I've dealt with yet. He was very knowledgeable and helpful. I will always bring my truck back to him and Viva for service.,5.0
60,"April 21, 2018","One month After purchasing a Renegade my tire blewout on the road. The manager was sarcastic and unhelpful, I had to pay for the new tire. They didn’t sympathize with my issue they blamed me for the tire defect. Horrible customer service! ",1.0
61,"April 19, 2018","He helped me a lot he gave me alot of advices, I really enjoyed buying a car with them I reccomend him for anyone that is interested in buying a car..",5.0
62,"April 18, 2018","Paul Oyston, service consultant is a good example of what a superior service consultant should be..SERVICE IS AND WAS EXCELLENT !!..Always explanation of service and able to leave dealership knowing work was completed in an excellent and proficient manner..",5.0
63,"April 15, 2018",Everyone was helpful! Service! Sales! Rental! Eager to please! Had dealings with each of the mentioned departments and stellar service. I’m from El Paso but live in Midland and Tere is no services like what you WILL find at VIVA!!,5.0
64,"April 13, 2018","I went in to get a dent fixed on my car. I dropped my car off to the service area because that’s where they said they’d fix it. Along with getting the dent fixed, I was supposed to get a “complimentary” car wash and 5 gallons of gas. 
When I dropped off my car, they said it could take the whole day but they’d call me when it was done. I had stuff to do that day so I later called asking for an estimate on how many hours it would take so I could plan around it. The lady that I called had bad customer service, she just kept transferring me to a number that went straight to voicemail. Instead of asking someone above her what to do, she kept transferring the call which annoyed me. Finally, the guy from the shop called me to tell me my car was ready. It was time to pick it up, yet it wasn’t washed and they didn’t add the 5 gallons of gas.
I let them know about it and they told me they’d take care of it. 30 minutes pass by and they finally come back with my keys telling me it’s ready. 
Once I got to my car, IT LITERALLY LOOKED LIKE THEY WIPED IT DOWN WITH A RAG. My car was still dirty near my tires, there was still dust on my windshield on mirrors. I was so upset but at that point I wanted to leave already. 
I DO NOT RECOMMEND GOING HERE!",1.0
65,"April 13, 2018","When I arrived I was greeted by a sales person withing minutes.  He show me some of the vehicles I was interested in, explained the differences and helped me make my decision. I made the offer, and it was accepted I was send to see the finance person, who already had all the documents ready. There was no pressure in choosing whom I wanted to finance with. I gave them a 4 and not a 5, because I have been in better customer waiting rooms were there was refreshments, cookies and such, nothing at this dealership. ",4.8
66,"December 30, 2017","This dealership is by far the most crooked dealership. Purchased a vehicle on November 4 from these people, received it with no gas, undetailed, and no ""welcome Kit"" as it states in the contract. It has been 3 months and my trade in has not yet been paid off, I am getting collection calls from my trade in and of course the worst part I now have negative credit remarks on my credit report that I didn't have for the past 5 years. To top it off they forgot to do the inspection on it and I was left with doing so and was told I would get re-imbursed. Not live in town so I was forced to do so. I was also told I was to keep my air force license plates and just found out they did not submit the paperwork and gave me different plates lol. Overall these people have been liars from day one and have not returned my phone calls for the last 2 months to inform me what the status is on my trade in pay off. Don't let them ruin your credit. All they care about is their sale and after that your screwed. I am now taking legal action to resolve this. ",1.0
67,"April 15, 2017",I had a great experience buying my first car at viva doge my sales representatives was Saul Fernandez he was a very nice and helpful to my requests,5.0
68,"February 24, 2017","Excellent customer service, best service ever, Saul was the guy who helped step by step, he answered all my questions and much more, definitely best customer service ever!!... About vehicles, best prices in town definitely, no doubt!!!",5.0
69,"February 21, 2017","I am completely satisfied with the overall experience I had buying my brand new 2017 challenger. Joseph was extremely kind, knowledgeable, patient, and helpful. I would recommend anybody in the el paso area to definitely stop by with him if you are in the market for a new or used vehicle. This was by far the best car buying experience I have ever had!",5.0
70,"February 10, 2017","I bought a new Jeep Renegade with the sales person; Saul Fernandez. It was a great experience,fast, and professional! He provided everything i was looking for! I was short on time and the process was in and out! Fastest and best service I could have asked for! I will recommend family/friends to pay a visit on their next car purchase! ",4.6
71,"February 03, 2017",I bought a new dodge journey and took it to service bacuase the check engine light turns on with the abs and it turns off by itself and then I heard a noise from the ac and you can hear a knuckle noise on the front suspension you get the service guy with you (michale) and he hears it and says it is normal because your truck has milage and it is different from other trucks really. So mine is different from the other trucks a special truck. Factory warranty there is a myth.,1.0
72,"October 22, 2016",Very helpful and fast service at best way autos! I am happy with the great deal I received and would definitely recommend this dealership to everyone I know.,5.0
73,"October 18, 2016","Quiero dar las gracias a Viva Dodge, ya que recibe un exelente servicio por parte de su personal, Ana una persona muy servicial in trato de lo mejor, quiero hacer mencion que este es mi cuarto carro que compro con ellos y siempre a sido el mejor de los tratos.
GRACIAS VIVA DODGE y GRACIAS ANA
Por todas sus atencione y sigan del mismo modo",5.0
74,"October 13, 2016",perfect customer service. i would definitely recommend this dealership. They also have a great variety of new and used cars with a  great price for us.,5.0
75,"October 12, 2016",The salesperson Marilyn made my car shopping experience a memorable one. Marilyn put me at ease in buying my second brand new car. Thank you!,5.0
76,"October 05, 2016","Very good attention, people call me about my car status 2 times. Excellent service. A little bit expensive and without discount coupons, but don't care, all was good.",4.0
77,"September 27, 2016",The team at Viva Dodge made me feel that they do care about me and my financial needs. The Team worked hard to get me the Best deal in town. Great Job. Very Appreciative of Mr. Tony Hernandez.,5.0
78,"March 01, 2016",Great service and personal. And quality of work. Good price and what I expected clean area and work place. Would recommend to friends and family ,5.0
79,"January 09, 2016","I have always struggled getting a approvals for cars,but this dealership really did there job on get what I wanted. Ana the sales person was so nice and respectful. Great service!",5.0
80,"January 05, 2016",Told the salesman what we were looking for and what kind of deal we wanted and both were met to our expectation. Salesman was very friendly and did a great job. ,5.0
81,"December 14, 2015","I spend 1 hour for change oil but this is normal in this place.
Job was completed, good inspection and recommendations  
Wait room good.
Price ok
 ",4.2
82,"December 06, 2015","Fear service good peple, (need uniforms) good info about my jeep rubicon so far, may improve in time shop people looks respectful, need more spanish service we are on the border a lot of mexican costumers ",4.4
83,"November 21, 2015",I went to get my car service and washed....i was very pleased with service department...the cashiers were very nice as well...definitely going to continue getting serviced here.,5.0
84,"November 12, 2015",Great experience!  Great staff that had the time to provide different options that could best suit my needs!  Great customer service! Paperwork was done fast no need to wait long hours and I was out with my new car in no time!,5.0
85,"November 11, 2015","very friendly personnel just takes too long for the whole purchase, need to schedule a wash and didn't get my tank filled that day also didn't get my mats or extra set of keys.  Would have liked to get everything that same day so I wont have to be back.",4.4
86,"November 11, 2015",I am always pleased with the great customer service and with the service performed ony vehicles.  I have purchased three vehicles and every sales person and service person I have dealt with have been courteous and friendly.,4.8
87,"October 27, 2015",I train a Chrysler 200 2013 en en sales person help me to I can change my car have a damage for the xxxx and then help me to they can get better price for my car,5.0
88,"October 20, 2015","I went to purchase a vehicle from viva jeep. I wanted to trade my car in. They came back with a low trade in offer. I asked who they use to get trade in value. The sales manager and sales person said Nada. So I looked the trade in value of my car and in rough condition value was 12,900. My car was in mint condition and trade in value for mint was 14900. They came back with a offer for 9,000. The highest he said they would go was 10125. Not even close to rough condition value. I asked how he came up with that value and he told me because the resale value was not good. He said he would offer me more but the price on the truck has to go back up. He needed to show the bank. I couldn't believe what he had told me. He was just feeding me a bunch of xxxxxxxx. I had never heard anything like that out of all the cars I had bought. Oh and when they say they'll get you approved it's not true. You better have really good credit. Because if you don't they won't call you back and give you updates on what's going on. You have to call them and ask. Redicoulas sales manager and the way they try and rip off the people. They are definitely a dealer ship that won't give you more for your trade. I would never consider buying a truck or car from here again. ",2.0
89,"October 01, 2015","My last service experience was not so great. I was very disappointed. But this last time I took my Chrysler in, the service employee was very professional and nice. His name was Peter. He communicated with me and made sure everything was taken care of. I also dealt with the customer service manager, Norma Martinez. She took very good care of me and I was very pleased with the service they both gave me.",4.4
90,"September 04, 2015","the work was well done. and the service was great. i would recomended to friends and family. and i like it because is very close to my house,",5.0
91,"August 31, 2015","We had the best esperience with the deler and there employees, my seles person realy help us finding  what we were looking for.
We just want to thank Mr Steve Chavez for everything he did for us.

Thanks again 
Rojas Family",5.0
92,"August 01, 2015","I took my car for the Mopar Express Lane and do the oil change, tire rotation, and all the things that were supposed to be done as advertize on the website, but all I got was a oil change, no air filter change, nor wiper blades replacement and tire rotation, I also was supposed to get the oil change free since it was the first time I took my car there and they denied it. I'm very disappointed with the service and more than likely I will take my car to another dealership fro service.    ",1.8
93,"July 30, 2015","Considering I bought vehicles from this dealership before, I went here first to see what I could see.
Luis Perez was asked to help me look at some trucks. He took his time finding out what I was looking for and we saw a couple of trucks. We also went on a test drive.  Although I recognized some pressure tactics in play, I felt comfortable dealing with Luis. 
Since I have to check for the best deal myself, I didn't purchase anything that day. 
After checking at 3 other dealerships, I returned to Viva Dodge a week later and asked for Luis. 
We looked at the previous vehicle and another one. I ultimately bought the new vehicle we saw that day. 
Overall I had a good experience purchasing my new truck. ",5.0
94,"July 28, 2015","El Paso viva Doge manager Billy Gutierrez a bipolar person. I call GUTIERREZ to ask a simple question about my new jeep. He responded to me with a aggressive voice and threatened with the law. My questions was if he can give me a temporarily license plates because my was expired. His answer was, is against the law give you a second temporary license plates. I told Gutierrez, I need one until you give me that jeep license plates. He responded no. I told Billy Gutierrez, never ever in my life I will buy a jeep here. He responded was is OK I can't do anything for you. This is my second time and my last time buy on viva Doge.",1.4
95,"July 19, 2015",Brought my Jeep in for service on tire balance and AC check. Efren answered all my questions and did a fantastic job through out the whole process. Thank you. ,5.0
96,"July 13, 2015","Overall customer service was excellent,  I've been buying cars from them for quite awhile.... and will continue doing so. Thank you lots to Armando Flores and Billie Gutierrez for working with me.",4.0
97,"July 10, 2015",The whole process was very low stress and easy to deal with.  Never once was there pressure or force to do anything. Would tell people to go here in a second.  ,5.0
98,"July 09, 2015","I enjoyed working with Luis Perez, he was patient with me and very honest and straightforward on the product.  Viva has an excellent employee in Mr Perez.",5.0
99,"June 09, 2015","Very good service, got job done at a very good time and good customer service .  Very happy with service  and great experience and will go back again for service ",5.0
100,"May 19, 2015","Luis was very patient and helpful in assisting me to find the right vehicle, he offered to open a
credit line and he kept in touch by phone and texts giving me updates on what vehicles were
in my price range until we found  the right car at the right price.",5.0
101,"May 12, 2015",Viva we're so helpful with the car the I wanted. Even with poor credit I was able to get approved for a new car. I was happy with the purchase. Great customer service and very nice,5.0
102,"April 19, 2015","the guys has assist us very helpful and cordial, we was felt very confident and we had a wonderful experience with this buy.they help us with a great price, we got a  100 per cent of satisfaction. thanks you. we will back with Viva Dodge in a future . of course! ",5.0
103,"October 23, 2014","I purchased a brand new 2014 Dodge Dart GT from Viva Chrysler Dodge Jeep at 8434 Gateway East El Paso, TX 79907 in late August 2014. When I brought it back in a week later to get it washed and detailed, my husband realized the front right rim was scratched up about 1/4 of the edge of the rim. I told the service department and my sales representative and they took pictures to send up to the manufacturing company, but it got denied and they told me the dealership can't help me with this issue. They basically expect me to pay out of pocket for a damaged part that I had no fault in. I would not recommend going here to purchase a vehicle especially a new one. If you do, be sure to check every little thing on the vehicle before they sell it to you, don't let them rush you into signing anything until you have inspected everything. And when you bring it into services for any reason, make sure you inspect your vehicle before and after to make sure they did not damage anything. That way you can point it out to them right there and then before they deny causing any damages. Please don't let the crisis I am dealing with happen to you.",1.0
