,Date,Reviews,Ratings
20,"March 13, 2018","In spite of me getting a bit antsy waiting on papers to be ready to sign, Leo was there for me. I am from out of town, 200 miles approx from Tyler, but I would say it was more than worth the drive to deal with professionals. I would highly recommend Hall Buick GMC to anyone interested in buying a new or used vehicle, and be sure to ask for Leo!!! I am sorry that I live too far away for me to have them service my vehicle.",5.0
21,"February 17, 2018",Hall Buick GMC and Aaron Minchew never disappoint with their amazing customer service. Aaron truly cares about his customers and is dedicated to making sure you get exactly what you want. I would recommend him to anyone who is looking for a new car. You won’t be disappointed! ,5.0
22,"February 16, 2018","Leo was amazing! Very detailed and helpful. We have had our acadia now for 3 months, we will definitely be coming back for our next vehicle.",5.0
23,"February 05, 2018",Es una personal muy amable y ayuda a la gente y le gusta hacer que la gente se valla contenta y con un buen pago no muy alto,5.0
24,"January 31, 2018",Sean made buying my 2017 Savana van a breeze. He took care of getting the van prepped ready for work upon delivery. All I had to do was show up and roll out to my next evet. And I got a great price! I highly recommend talking with Sean McSpedden at Hall for your next purchase.,4.8
25,"January 27, 2018","Like so many other women I hate the whole car buying experience, however our car salesman Leos Flores has changed my whole outlook on buying a new vehicle. He went above and beyond during the entire process.",5.0
26,"January 27, 2018","I searched al over town to find the right new car for me and I found the perfect one here in Tyler, Texas at Hall Buick/GMC.  Taylor Wills helped me out with my choice, which was the Buick Encore.  He showed me some of the features of the vehicle as I test drove it.  I could've chosen some other vehicle, but the Buick Encore is the one vehicle I will love.  Most of all I trust Taylor Wills for his help.",5.0
27,"January 19, 2018","Site unseen for5/6 vehicles. Ive never had an issue when buying online. If i did, i know it would be taken care of immediately! Great slaesmanship and easy to work with. Ill be back to see them next year! Hall truly has and does it all!",5.0
28,"January 05, 2018",Aaron walked me through the process of buying a vehicle without visiting the dealership.  His representations about the vehicle were accurate.  I am happy with my purchase and Aaron has continued to make himself available to answer any questions that I may have.  Keep it up!!!!,5.0
29,"January 04, 2018",Hall GMC is truly a 5 star dealership! Sean McSpedden is a 5 star salesman! He is very professional and goes the extra mile to get things done! He also is very thorough at going over all the bells and whistles on our new vehicles which is appreciated! We highly recommend him to all our family and friends! Eric in finance is Great and is very thorough! Anytime we have needed service Courtney always takes great care of us! ,5.0
30,"January 01, 2018",I appreciated Aaron's helpfulness and straightforward manner.  We got through the purchase with relative ease.  Every question was clearly answered and there was never any confusion.  ,5.0
31,"December 27, 2017","The most helpful and organized customer oriented dealership we've ever had. The Service Department at Hall GMC is superior!  We have lived in Tyler going on 12 1/2 years, and today I'll be buying our 4th car from Hall GMC.
W.S. (Van) Stewart
Flint (Tyler), TX ",5.0
32,"December 06, 2017","Sandy was a real pro and made this purchase so pleasant. We are definitely happy with the Enclave and the service we got. Hall Buick GMC, a great team!",5.0
33,"November 27, 2017",I enjoyed my salesperson and was matched with a great automobile. She listened to me and found just the right car.  I will be back.,5.0
34,"November 25, 2017","My daughter had to have a new vehicle. We were referred to Leo Flores at Hall Buick GMC in Tyler. We didn't make an appointment and when we arrived, Leo was with another customer. Instead of making us just wait around, Leo asked another salesman to show us vehicles and answer any questions that we had. I do not remember this salesman's name, but he was very patient and polite. When Leo was free to help us, the salesman thanked us for choosing Hall and told us that since we came to see Leo, he was going to let Leo take over. I appreciate the professional courtesy that they had for each other while making sure my family's needs were met. The paperwork was done quickly and Leo helped my daughter get her My Buick app and OnStar account set up before we left the dealership. He also sat with us in the vehicle and made sure my daughter was comfortable with the controls and accessories before she left. It was a great buying experience! ",5.0
35,"November 22, 2017","I am tasked with assisting my family find used cars to purchase and have dealt with a ton of used car sales people. My experience here was by far the best. Sandy was great - professional, polite, and prompt. She didn’t try to oversell and didn’t use any common tactics associated with the stereotypical used car sales person. The other thing that is rare is how they make you feel that they really do care and want to earn your business-not because the vehicle is great but because they want to help you get what you want and walk away without buyers remorse. It was a true honor to work with Sandy and her team - I will drive 2 hours again just to work with them because putting customers first means more to me than high pressure sales tricks and I want to go where I know I am valued.",5.0
36,"November 06, 2017",Our experience was smooth sailing from the beginning. Leo was knowledgeable about the vehicle and recommended what best suited our needs. He  never pressured and did not come across as a sales only person. Above and beyond!,5.0
37,"November 06, 2017","I, like most folks, do NOT like the prospect of buying a new vehicle for a bunch of reasons. Spending more money to get what you want, being treated in an agressive manner by sales people, a sales person who gives you an answer even if it's the wrong one just to say something, the tremendous amount of time it seems to take are among the top few. I got none of these dealing with Taylor Willa at Hall Buick GMC. In fact I got a great deal, an humble approach, honest responses, and a quick I'm and out transaction. I would recommend Hall and specifically Taylor to anyone I know. ",5.0
38,"November 05, 2017","2017 GMC all-terrain
Hall gmc did a great job with my purchase of my new truck, Taylor my salesmen was spot on with the sales experience. Thanks again Taylor I Love my new truck.....",5.0
39,"November 04, 2017", The sales and service staff were always  friendly and accommodating. All the options on our newly purchased Terrain were explained and operation shown to our satisfaction and understanding.,5.0
40,"November 03, 2017"," Purchased a used Honda. Everything was smooth beginning to end. Sales person Taylor Wills Was top notch, courteous and knowledgeable. Hall Buick GMC and Taylor will get my business from now on.
Highly recommended. ",5.0
41,"November 01, 2017",The most stress free truck buying experience every. Process was seamless process from me telling them what I want and Taylor explaining and setting the truck to my phone and needs. Will be buying many more trucks from Hall . ,5.0
42,"October 30, 2017",I have bought several vehicles from Hall Buick in Tyler and have been completely pleased!  The dealership is beautiful and they always have a great selection to choose from!  I have always called on Sean McSpadden and he has always been very helpful!  Will certainly buy other cars here in the future!,5.0
43,"October 30, 2017",German Flores and Hall GMC make buying a vehicle  a real pleasure.  We purchased 3 vehicles from German and Hall and will return again and again! Service Dept goes out of there way to help as soon as you enter the door. Every single salesperson speaks to you regardless of who is helping you out. ,5.0
44,"October 30, 2017","This is my third Buick, and the second we have purchased from Sean McSpedden at Hall Buick GMC.  We were literally done in less than an hour.  Price was unbeatable.  Highly recommend Sean!",5.0
45,"October 28, 2017","I have bought several vehicles from Jose! Never will buy from anybody but him, he makes me fill like family and is very professional!! Thank you Jose",5.0
46,"October 27, 2017","Simple and direct for the purchasing of a veicile, No game playing with this customer at all.  Wonderful salesman and finance person even found me extra discounts through their relationship with the Greater Tyler Board of Realtors that I did not know about but was helpful to me. I would recommend to any one this dealership.",5.0
47,"October 26, 2017","I needed a truck and searched the internet, and I found exactly what I was looking for at Hall GMC.  I contacted Sean and he quickly gave me a quote and answered my questions about the truck.  Being out of town I was unable to get to Hall to pick up my truck so they delivered it to me.  When it arrived it was perfect.  I was able to get exactly what I wanted without traveling halfway across Texas to get it, and best of all I got the best price.  What more could anyone ask for?   Sean delivers and fulfills his promises.  It's nice to have found a trustworthy dealer.  Highly recommended!",5.0
48,"October 26, 2017",If I could give u a thousand stars I would because you are such a great salesman and I highly recommend anyone to buy a viechle from you!! I have bought 2 trucks from Leo and I will continue to do business with this man!! Thanks again Leo for all your help!!,5.0
49,"October 25, 2017",Fantastic customer service! Leo is always the number one salesman to deal with! He makes the entire process painless!! He even continues to follow up with you long after your purchase! Excellent customer service!!! ,5.0
50,"October 25, 2017","My salesman was German Flores, and he was very helpful and made sure I was 100% pleased with my perchase. The Hall's staff and team were very nice and friendly. They all worked very hard for my requirements and needs. I highly recommend German Flores in the sales department.",5.0
51,"October 25, 2017","Leo had known what we were looking for  called one day and said "" I have your car"". And he did. 2013 Terain. We love the car and enjoyed doing businesses with Leo.",5.0
52,"October 24, 2017","It has been the easier and painless encounter in a dealership.  Too much attention and consideration.  The price was right, making this a no-brainer decision.  And in a little more than an hour we were back in the road with our new vehicle.  Will definitely recommend this dealer to anyone.  Thank you very much.",5.0
53,"October 23, 2017","I was referred to Sean by my son, and I am so glad we went to see him.  Sean was so friendly and we were able to find exactly what I wanted in their inventory.  Everything was easy, and he actually made buying a car fun.  If you're planning on purchasing a car or truck, give Sean a call.  He's a true professional!",5.0
54,"October 23, 2017",As a retiree on a fixed income it was so pleasant to be able to purchase a new vehicle without any pressure.  Sean listened to me and helped me choose the perfect SUV.  I recommend you sit and talk with Sean and I promise you will be happy you did. ,5.0
55,"October 23, 2017",I sat down with Leo told him my terms and he made it happen he wasn't pushy and didn't go back and forth with the sales manager he simply said we will plug the numbers if it works we have a deal if it doesn't it was nice to meet you,5.0
56,"October 23, 2017","The entire staff at Hall Buick works hard to ensure you are satisfied with your new vehicle.  They offer everything you need after the sale as well - full customer support and service.  I've bought many new cars, but Hall Buick was my best buying experience ever.",5.0
57,"October 16, 2017",Leo was amazing to work with and very patient the whole time. He also made sure to include my daughter and make its both comfortable in the process. I couldn’t ask for a better sales man.,5.0
58,"October 14, 2017",German did a great job! I got my previous car from him. He always comes to say hello when I come in for service. He has done good work with some of my friends too.,5.0
59,"October 12, 2017","Have purchased more vehicles from more dealerships than I'd like to think about; but that gives me a lot of experience to compare.  This was one of the least stressful experiences I've ever had. I dreaded the idea of buying as I didn't want to go through the whole negotiation process and the back and forth.....""what will it take for us to put you into this new (fill in the blank)""  However, didn't go through of this; the whole process took minutes, not hours.  The signing process took about 10 minutes without the high pressure to buy up.  The finance person showed the options and then took my responses without argument.  Easy done, and out........Went back and bought a second vehicle; one for my spouse..... ",5.0
60,"October 11, 2017","Drove all the way from  New Orleans  to Tyler Texas  because these guys offered the best deal on my new truck and I was not disappointed when I got there.

They also gave me a great deal on my trade-in.

",5.0
61,"October 10, 2017","Leo has helped us get 3 vehicles, and helped my mom get one all within the last 2 years. He is simply amazing, and will do everything he can to find the perfect fit for you! I highly recommend him!!",5.0
62,"October 10, 2017","Leo made the whole experience super easy. I would recommend anyone to do business with him. Hard working, honest and dependable, are just a few of the great qualities that make him an top notch sales consultant. ",5.0
63,"October 09, 2017",Taylor made this experience so pleasant...he was great to work with.  He was patient and very thorough.  He went the extra mile & I really appreciated that.  Everyone there was very helpful.  I would recommend this dealership and Taylor Willis for sales to anyone looking to buy a new Buick or GMC 🙂,5.0
64,"October 08, 2017","The team at Hall Buick GMC are top notch! Aaron helped me get into my first brand new vehicle, and it has been the best purchase I have ever made! I encourage everyone to shop Hall first, so they can experience what great customer service is! ",5.0
65,"October 08, 2017","I bought a new Acadia Denali from Hall and would rate their dealership ""five star"". They are quick to satisfy and their service is professional. I would highly recommend them for your next new or used car purchase. Hall Buick-GMC is the best!",5.0
66,"October 07, 2017",Great person to do business honest and straight forward will work with you . 3rd vehicle we have bought here . Will continue to buy here in future ,5.0
67,"October 06, 2017",Taylor Wills was very professional and attentive to all of my questions in regards to the purchase of my 2017 Yukon. I was able to get everything I wanted in my new vehicle. Taylor assisted in getting all the features set and explained how they worked.  Everyone in the dealership we had contact with was very helpful and friendly. I will recommend Hall Buick GMC to friends and family.,5.0
68,"October 06, 2017",Good service quick and fast 💨 worked with me gave a good deal. Would come back for another vehicle. Showed me all the extras had me cleaned up and ready to go in the matter of hours ,4.8
69,"October 06, 2017","I have been buying cars from Sean for 18 years! I lost track of him for a short period of time and I recently reconnected with him and purchased a new one! I tell him what I want, and he finds it for me.... on sale! He is like family! He is not the pushy salesman that you dread to deal with. You are the boss and he will do what ever he can to help you find and feel comfortable with your purchase.  Definitely would recommend Sean to any of my friends or family!  ",5.0
70,"October 02, 2017","Taylor went above and beyond to make this experience the best ever! I'm pleased in every way and appreciate everything done for me, including the trip to Monroe, LA to close the deal. The truck is awesome and I am a very happy customer!",5.0
71,"October 01, 2017","I went to hall gmc and was greeted as soon as i stepped of my vehicle and leo flores ""saleman""showed me around and got the best truck for me and my family ",5.0
72,"October 01, 2017",amazing customer service and great priced vehicles... Aaron is an amazing salesman with a great attitude. he was very helpful in only recommending what was in my price range and the vehicle I wanted.,5.0
73,"October 01, 2017",Loved our experience with everyone at the Hall Dealership!  Taylor Wills our salesman was GREAT. I highly recommend everyone to go see him and everybody at the Hall Dealership.,5.0
74,"September 30, 2017","First time buying a truck at Hall and it was a great experience. Taylor Wills is my salesman and he did a great job, real nice and professional. When it's time to get a new truck I'll definitely be stopping by there first! ",5.0
75,"September 30, 2017"," I had a great experience purchasing my 2017 Acadia. Taylor Wills made my experience so enjoyable  from the very first visit until my car was ready for me. The interior and exterior color  combination was not available at the dealership, but was found quickly for me.  Taylor presented himself as being very friendly, professional, knowledgeable and very helpful in answering all my questions. I would definitely recommend him to everyone. I am so glad he was my sales person.  
I have always said that I hate buying a new car but after my experience with Taylor Wills with this vehicle, I can look back on it as a very positive experience.  The financing people were great as well. They were very pleasant to work with. Great place all around to buy a car. ",5.0
76,"September 29, 2017",We had an excellent experience when we shopped for our new truck.. Taylor was very knowledgeable of the inventory and worked diligently to accommodate our needs.. ,4.6
77,"September 29, 2017","Aaron Minchew helped me out & he was so nice & helpful even though I had no idea what I was doing. Also, thank you Gus for helping with the deal. THANK YOU AGAIN! ",5.0
78,"September 29, 2017",I purchased a new truck from Hall and not only got the best price I could find in 3 states but also had a great salesman ask for Taylor Will. I'm from Arkansas.,5.0
79,"September 29, 2017","Taylor did everything he could to make BOTH of my car buying experiences amazing! He didn't just sell me 2 vehicles- he made sure I knew and was comfortable with all of the amazing features they offered so I could use all the capabilities of my car! He connected my Bluetooth and showed me all about Apple CarPlay as soon as I had the keys in my hand- if not, it would have been weeks before I decided to read the manual and set it up! His care for making sure I was comfortable with my purchases and follow-up has been amazing! I highly recommend Taylor Wills to anyone needing a vehicle! He has a commitment level to his customers you just do not find anymore. Thanks Taylor! You have a customer for life! ",5.0
80,"September 28, 2017","Hall Buick is the only place to buy a Vehicle, and everyone is so friendly . I especially want to commend Taylor Wills , he worked with me to get the best deal I could get when I bought my 2017 Buick Encore . ",5.0
81,"September 28, 2017",I had a great time buying  my car with Hugo. He was very helpful with my financing and with learning to use some of the features in my car.  I will use Hall Buick again. ,5.0
82,"September 28, 2017","I purchased a used truck form Hall. After several problems in which they attempted to make proper repairs, we worked out a deal on a new truck. Highly recommend Arron Minchew and James Bragg to satisfy your transportation needs",5.0
83,"September 25, 2017",We gave this dealership five stars. Jesus was very helpful straightforward and very nice. We felt at ease when making a decision on the car we liked. And he went above and beyond on trying to get us everything we wanted. I have definitely recommended Hall GMC to friends and family. especially Jesus! If you need a new or used car definitely go see him!!!,5.0
84,"September 25, 2017","We visited Hall GMC when we were in the market for my husband a truck. We met Sean and immediately connected with him. My husband found exactly what he wanted and Sean answered all our questions. He was very easy to work with. We ended up returning a month later for me to upgrade my car to an SUV. We weren't sure what we wanted, but with Sean's help we drove off the lot in a new SUV for our family. We will definitely work with Sean again and highly recommend him. ",5.0
85,"September 25, 2017","They have the best looking vehicles and the best prices. If you're looking for a vehicle then this is the place to check first,I know I'll be coming back here for my next vehicle.",5.0
86,"September 24, 2017","I remember it like it was yesterday.......I brought my vehicle in for routine service on a Saturday...read the paper, got coffee and was let's just say restless, I decided to sit in a car on the showroom floor that was pretty ""sweet""  I was in awe and just sat and watched the world go by me.  It was over, I was in LOVE.  This was ""out of my box""  it was a car.  I don't like cars...then came Aaron.  Did I mention I don't like to talk to car salesmen?  Aaron is different, he LISTENS and UNDERSTANDS.  I don't have time to talk, don't like it,  wastes time....so Aaron respectfully asks me if he can text me.  Then 4 days later I have a vehicle I LOVE.  Aaron, is one of the most professional, understanding and I'm sure I could ""google"" more adjectives that you can describe him with to lease or purchase a vehicle.  
I forgot to mention....I have NEVER leased a vehicle before until I talked with Aaron!",5.0
87,"September 24, 2017",we have purchased many cars from Hall and have always been treated fairly in the sale process and their service department has been just as good.,5.0
88,"September 23, 2017","A big thank you to my salesman, Aaron Minchew, with Hall Buick GMC.!  Aaron was very professional and made the negotiations easy without the normal hassle of car buying. He was patient and took time to explain all the wonderful technology that the new Yukon offers. If your in the market for a new vehicle you need to give Aaron a call! He will make the process fun!
Debbie Brattlof ",5.0
89,"September 23, 2017","I had very good experience buying a new Pickup at Hall GMC in Tyler. Aaron Minchew was a very good salesman being extremely knowledgeable about trucks and the options that were available. I believe I got a good deal on my new truck and a fair value for my trade-in. Aaron was also patient in explaining the new technology to me. It was also nice meeting James Bragg and Eric Zirau who were both instrumental in the buying process, financing, and the service plan. I will definitely recommend Hall GMC and Aaron to anyone I know who is looking for a new vehicle. ",5.0
90,"September 22, 2017","This is the third vehicle I have purchased from Hall. Each time I was treated fairly. Jose is always helpful.
I will come back when I need another car.",4.2
91,"September 22, 2017","I have never made such a great deal online.  I texted the dealership what I wanted, what I needed for my trade in and what I wanted to pay.    Within minutes, I was sent pictures of several vehicles.  I picked my truck.  Drove to the dealership that night, signed the papers and drove away. Best and fastest deal I e ever made.  Love me some Aaron Minchew.",5.0
92,"September 21, 2017","I had a great experience when I recently purchased my new Yukon, thanks to Aaron Minchew! He was so knowledgeable about my car and still helps me when I have a question about it! 
He was very nice to do business with and I would recommend you ask for him next time you need a car!
",5.0
93,"September 21, 2017","Aaron is such a nice, genuine person. Buying a car is something most people dread, but they made the process as painless as can be. We would highly recommend Hall, especially Aaron. The customer service didn't end after the car was sold. That is very impressive. 
",5.0
94,"September 21, 2017",Aaron is seriously the best! He goes out of his way to help and take care of anything I ask! Buy all of your cars from him!,4.7
95,"September 21, 2017",Aaron worked hard for days to get us the deal we wanted and the Vehicle I wanted for the payments I ask for . His a great salesman.  Would gladly return again and send people to him .  ,5.0
96,"September 21, 2017",Since we have moved to Tyler in 2010 we have purchased several vehicles from Aaron Minchew and we will continue to use him!  He is a great asset to Hall!  He is very friendly and knowledgeable!  He truly cares about his customers!   Hall GMC is great! ,5.0
97,"September 21, 2017","I owned a 2014 GMC and wasnt really ""looking"" to buy a new truck however, after meeting with Aaron and the staff of Hall, I quickly realized how possible buying a brand new truck was going to be. They found the EXACT 2017 I was looking for at an incredible price and more than reasonable offer on my trade. We agreed on the deal and then Aaron delivered my new truck to me at my home since I live several hours away from dealership!! Could not be more impressed and satisfied with Aaron and the staff at Hall Buick GMC!!! Thank you for making buying a new vehicle so easy and pleasurable. ",5.0
98,"September 21, 2017","After working for a dealership years ago, buying a vehicle has always been something I ""dreaded"". Just the thought of having to deal with a sales person, finance manager, etc. was enough to delay my buying for several months. Then I found Hall Buick GMC. 
From the first email concerning a Denali I was interested in, to driving off with my Lincoln MKC, my experience was above and beyond what I have ever experienced and I would encourage you to stop by and give Hall a try!! 
But, beyond the Sales Team (James Bragg is great!) and Finance Department, let me talk about the salesman I was privileged to have! SEAN absolutely made me fell like family and when I wasn't ""crazy"" about the Denali I drove home for the night to try, he showed me the Lincoln and never ONCE did I feel like I was wasting his time, nor did I feel like he wasn't happy that he couldn't sell me the Denali. That says something about the type of man Sean is! I am sure there are other wonderful, caring, compassionate people you could deal with at Hall, but... I would RECOMMEND you ask for SEAN!!! You will NOT be disappointed!
HALL, you are most definitely doing everything RIGHT!!! Keep it up and I look forward to a long lasting relationship for many years to come!",5.0
99,"September 20, 2017","I really loved the costumer service they treated me very politely they helped me find what I was looking for fast, enjoying my new truck I would really recommend buying from GMC.",4.8
100,"September 20, 2017","Good service. We made a smooth transaction and staff was always readily available for questions, etc. Would def recommend this dealership/salesman to anyone looking to purchase",5.0
101,"September 20, 2017",Excellent sales staff who were very attentive and helpful. Vehicle was in top shape and all the detailed electronics were explained in a logical manner which was easy to understand. Very friendly and accommodating. Thanks Jose!,5.0
102,"September 20, 2017",Very pleased with Hall. Jose  is a excellent sales man whom did a wonderful job helping me with my new truck. I would recommend him to anyone in need of a new or used car or truck. ,5.0
103,"September 20, 2017",I recently had the pleasure of visiting this dealership and purchased a used vehicle. The Salesman Sean was amazing. He listened to all of my wishes and need and went about and beyond to make sure I was very pleased with my new purchase. I have already recommended him to my family members. I will definitely be returning.,4.6
104,"September 20, 2017","Sean made the buying experience fun, he goes above & beyond with his service, he's knowledgeable & tech savvy, with a great team backing him up!",5.0
105,"September 20, 2017","Drove from Austin to Tyler specifically to deal directly with Sean.  This wasn't my first time buying from him and it won't be my last.  His attention to detail is second to none.  And even though I know he's busy, he always made time for me.  The after sale/delivery walk around of my new car was invaluable.  Thanks for an amazing car buying experience!",5.0
106,"September 20, 2017","I knew Sean from a previous dealership and have come to find he is not only a man of integrity, that is obviously there to sell vehicles and make money, but also to make a friend, listen to your concerns, your wants, your desires and put you in the vehicle his years of experience tells him is the best fit for your concerns that you will be satisfied with in the long term, and of course return.

I came in to purchase a new mid-size mid-grade GMC Canyon. In my 63 years I have only purchased new vehicles but Sean had a top-of-the-line used GMC Canyon and persuasively and analytically showed me the value I would gain from this purchase of a vehicle with less than 7000 miles. I purchased the used truck, and as it turns out, I am happier with it than any other vehicle I have ever owned, with my salesman and the dealership.

I highly recommend Sean.",5.0
107,"September 19, 2017","This was our 2nd time this year to work with Sean McSpadden in purchasing a new GMC Acadia. This time for my daughter who lost her vehicle to Hurricane Harvey. Sean is a true professional who was able to find a vehicle that would work for us while keeping things affordable. It's well worth driving a little while to have the no pressure, no hassle exoerience of dealing with a professional",5.0
108,"September 19, 2017",I give Hall Buick GMC 5 stars! We drove from Fort Worth to Tyler to find the best deal and Sean McSpedden made the trip worth it. The proccess was smooth. I would definitely recommend this dealership to anyone looking for great and friendly service plus the best deals! ,5.0
109,"September 19, 2017",We will buy again from Hall Buick GMC. And may I just say that our salesman was the best. German (yes that is his name) was straightforward and transparent. No high pressure sales tactics. Thanks German!,5.0
110,"September 19, 2017","This was our 6th purchase from Sean McSpedden and once again we were not disappointed.  Sean took care of us from start to finish and it hasn't stopped there.  He is always there to answer a question and to make sure we are 100% satisfied with our purchase.  If your looking to buy a vehicle new or used....see Sean....I promise you wont' be disappointed!!!

Jennifer F.",5.0
111,"September 18, 2017","Salesman Leo Flores helped us from the beginning.  Extremely nice, very helpful and knowledgeable. Extremely patient with our questions.  Everyone involved was nice and helpful.",5.0
112,"September 18, 2017","Sean McSpedden has been our salesman for 2+ years now! We recently purchased our 3rd vehicle from him! Sean takes care of you from start to finish in your purchase and makes sure you are 100% satisfied and he also takes the time to make sure you know everything about your new vehicle! Sean is also there for his customers way beyond the sale! If you ever have a question or need something explained to you long after your purchase, Sean is always there to help! I give him a 5 star rating! ",5.0
113,"September 18, 2017","Bought my 2015 Buick Verano from Sean and was worth it! I'd never purchased a vehicle on my own, but Sean made it easy and I genuinely trusted him! Thanks again!",5.0
114,"September 18, 2017",If you are considering buying a new car you must go see Jose at Hall Buick GMC in Tyler.  He is the best in the business!!  Thanks again Jose.  We love the truck!,5.0
115,"September 17, 2017","If you are even considering buying a car, new or used, you MUST MUST MUST visit Leo at Hall Buick GMC!  He found us exactly what we were looking for for the price we were hoping for.  He was knowledgeable about all of the features in the vehicle and was able to teach me how to use them... sometimes more than once.  He was patient with me and explained everything we could/should expect in the process of getting our new truck.  He anticipated my needs and exceeded all expectations!",5.0
116,"September 16, 2017","Went to the dealership was actually just looking to trade my vehicle in and see about price ended up leaving with a 2017 Acadia.  Staff was really nice, really liked working with Jesus he went above my expectations. Would definitely come back for service and if I ever need a car again.",5.0
117,"September 16, 2017","Hall offers friendly, honest service. Always willing to help with any problem. Would definitely buy there again. Ask for Jose! I would highly recommend this dealership. ",4.8
118,"September 16, 2017",I normally don't like car salesmen... but y'all have changed my mind on that...no pressure sales. Love it and thanks Leo for a great experience...,5.0
