,Date,Reviews,Ratings
44,"July 12, 2019","I connected with my salesman right away. Jimmy Blalock was very personable, efficient and did not keep me waiting very long as he worked out our negotiations. I appreciate his professionalism and knowledge of the Honda vehicle I was looking at.  I do plan to recommend him if given the opportunity!",5.0
45,"July 11, 2019",Rachel remembered me from the previous time I had to have my car serviced. She’s always willing to help me. She reassured me everything will be taken care of and called me and kept me update with the status of my car.,5.0
46,"July 11, 2019","This is for Community Honda of Lafayette.  The website won't let me change the dealership.  The car buying process was great.  My sales team of Nicole, Brandon, and Shane were patient and helpful while not being over bearing or pushy.  The finance guy Terry was very knowledgeable and willing to answer all of my questions while never making me feel rushed.  The only reason I didn't give 5 stars was due to the detailing of the car.  While it appeared clean at first glance, the inside of the doors jams still had some dust from the car sitting on the lot.  While not a deal breaker, and not the fault of the sales/finance teams, it still left me a little underwhelmed.  I would certainly recommend this dealership to others!  ",4.6
47,"July 11, 2019",I have been using Community Honda Service Department for over 7 years and have always had great customer service. It is what keeps me going back!,5.0
48,"July 10, 2019",Nicole was great to work with! Would definitely recommend her as a sales person to anyone looking to get a vehicle from Community Honda Lafayette,5.0
49,"July 09, 2019","
I was excited that I did not have to wait a long time  the service was fast and the personnel was friendly and courteous to  me",5.0
50,"July 09, 2019",Excellent customer service.  Was greeted in timely manner with a smile. Keep informed of progress. Explain what was going on with vehicle and best course of action.,5.0
51,"July 05, 2019","Your sales staff is very busy so getting the return email from a different person asking what more you could do to sell the vehicle was critical to getting a deal with me, because Nissan was texting as well.  Having to wait 2 hours to meet with the financial analyst after making an appointment was a bit much.  I know that end-of-June/July is a very busy time. Maybe putting a down payment to hold the vehicle to kickoff cleaning/inspection with an actual financial appointment would be better. We left after closing time and the car did not have its final inspection nor cleaning, so had to return for both inspection and license plate.  Luckily, I live only 15 miles away!!!  Having a dealership near Teurling's High School was a big reason why we chose a Honda plus Elly who is only 16 said the safety features made her feel really safe and its easy/comfortable to drive, so after the test drive, she said to scratch all other vehicles off the list!!! Thank You for making my girl so happy.  Putting the RED bow on the vehicle with a picture and teaching her all the features prior to leaving was a very special moment for our family.",4.8
52,"July 03, 2019",Great friendly staff and fair price. They are happy to help me  and love the free popcorn. Short wait times and even washed my vehicle. ,5.0
53,"July 03, 2019","Rachel always works hard to get us in and out in a timely fashion, always a pleasure working with her. Keep up the great work ",5.0
54,"June 28, 2019",I took my Honda Pilot in because the check engine light came on. James was exceptional in getting it checked out and fixed very quickly. ,5.0
55,"June 27, 2019"," This was my first time buying a vehicle and it went very smoothly. Kelly was extremely friendly and welcoming. She answered all of my questions and even explained all of the features that my new vehicle has. Even though I was at the dealership until late at night signing all of the papers, she stayed to give me a quick breakdown of my car. The whole staff is extremely friendly and I will definitely recommend this dealership and vehicle brand to anyone I know looking for a new vehicle.",5.0
56,"June 26, 2019","Everyone we dealt with was very friendly.  They were super busy that day, but never made us feel rushed.  Got my new vehicle that day!  Very happy with my purchase and with Community Honda.",4.8
57,"June 26, 2019","Excellent customer service, very knowledgable of vehicle and answered all questions, able to make a great deal and provide our family with a family vehicle we will utilize for years.",5.0
58,"June 24, 2019","Majority of dealerships make you feel pressured into buying a vehicle. Community Honda was VERY friendly, professional and got everything done in a timely manner. Travis, our salesman, was honest, humble and wonderful! Colby, the manager, greeted us as we walked into the door, Travis had told him about us wanting an HRV. Bri, was very honest and precise about everything when it came down to warranties, the do’s and dont’s, policies, too! The three of the them together made me feel safe when buying a car. I never once felt pressured or ‘hassled’. I definitely recommend Community Honda!!! ",4.8
59,"June 24, 2019",they knew what I needed and they handled it promptly! They were courteous and informative and kept me informed through every step of my service.,5.0
60,"June 23, 2019","From the moment I walked through the door, I knew I was at the right place. The entire staff was super friendly. Chassity Vincent is  awesome! She seemed more like a friend than a salesperson. I have never had so much fun buying a new car!",5.0
61,"June 22, 2019","I went into the dealership not thinking things would work out for me, but Brooks Richard got it done and I drove home in my new vehicle! Totally ecstatic, First big girl purchase. They made things very quick and were all extremely polite! ",5.0
62,"June 20, 2019","Ask for Kelly at Certified Honda in Lafayette, Louisiana. She will make sure to find a vehicle that fits your budget, your family, and will keep you safe on the road. No pressure sale. Thank you Kelly",5.0
63,"June 20, 2019","Fulton was very helpful and polite.  He Made sure all our question were answered.  He checked on the progress of our new purchase several times.  We did however have a long wait to get in with finance. 
Charity is by far the BEST Service Advisor I have ever had the pleasure of working with. She keeps you informed and calls back when you leave her a message.",4.8
64,"June 20, 2019",Great staff and experience. They were very thorough with explaining everything about the car. Brooke’s Richard was our salesman and he did a great job. ,5.0
65,"June 19, 2019",The service was done quickly and professionally.  I had a recall for an air-bag.  The air-bag was fixed and a complementary check revealed that my break pads needed to be replaced.,4.8
66,"June 16, 2019","We got an oil change, the service was very fast. My husband was in and out in no time!  Everyone was friendly and the service was not costly at all!",5.0
67,"June 15, 2019",This dealership has always provided top notch service with great attitude. The service reps know who I am when I call and treat me with respect and courtesy.,5.0
68,"June 14, 2019","Brookes Richard set me up with an appointment to have the splash guards installed and a key fob programmed to my 2019 Honda Accord Sport. My accessories were put on and programmed in a timely manner, everyone was very friendly. Brookes even put my license plate on my car while I was there! ",5.0
69,"June 14, 2019","Your service personnel are exceptional. Rachel always is prompt , knowledgeable, , and is truly a caring professional. Will buy another Honda.   The service staff has always been very dependable. ",5.0
70,"June 12, 2019","The entire staff at Community Honda of Lafayette were so kind. I drove 3 hours to this particular Honda dealership. Travis and Jerry made purchasing my vehicle such a wonderful  experience, at an affordable price. I have recommended them to friends/family looking to purchase a vehicle in the near future. I will definitely be back!",5.0
71,"June 12, 2019",I had such a great experience buying my first brand new car. Stephanie was so patient with me. I could tell she really cared about me getting the vehicle of my interest. She was helpful in every aspect. I am #TeamHonda & #TeamStephanie for life. I am going to refer all of my family and friends to her. ,5.0
72,"June 09, 2019","Easy to work with. My salesman was friendly. This is the second time I have bought at this dealership. Also, I referred a friend and she bought also.",4.8
73,"June 08, 2019","Everyone at Community Honda was very informative, helpful, and friendly. They take the time to make sure you know all the details about the vehicle you are purchasing. I never felt pressured to buy a vehicle, and everything was reasonably priced. Fulton Hicks and Terry Sam made my first buying experience a positive one. I would highly recommend Community Honda and Fulton to anyone that is in the process of buying a new vehicle. ",5.0
74,"June 01, 2019",Customer service was awesome... Very informative and thorough... Didn’t spend my day there I was actually able to get out and enjoy my new car,5.0
75,"May 30, 2019","I had a great experience. Travis even drove 3 hours away to help me. He was kind, and knowledgeable about my vehicle. He knew every detail about my car and found the exact one i wanted. I will definitely be returning for my next vehicle. Everyone there made sure we were comfortable. Offered us food, drinks, whatever we needed while we waited. Very pleased!! ",5.0
76,"May 26, 2019","We purchased a new Honda Civic for my daughter who is going off to college.  Hassle Free, Awesome experience!!  Jerry helped us find the perfect car for our daughter.  ",5.0
77,"May 25, 2019","I purchased a 2019 Honda Accord Sport from Community Honda in Lafayette. Brookes Richard was my sales consultant, he went above and beyond getting me a great deal on the car I wanted. Brookes made the car buying experience fast, fun, and easy!! He truly cares about his customers! I highly recommend Brookes Richard to anyone who is looking for a new car. ",5.0
78,"May 20, 2019","I purchased a Honda Pilot from Community Honda in Lafayette, La and it was an amazing and fun experience. I walked in scared of buying a new car and walked out happy and comfortable with my decision. The service was great the staff stayed late to be sure I was squared away before leaving. Travis Theall was a blast and one of the other workers gave me great advice on products that keep the car clean with kids. I would buy another vehicle from Community Honda and Travis in a heart beat! ",5.0
79,"May 19, 2019",Brandon and Brooks were a pleasure to work with. I couldn’t be happy with their level of customer service and patience. Brie from finance also made the last step super quick. ,5.0
80,"May 05, 2019","Sales and credit personnel knowledgeable regarding respective jobs. Always have good service. This is my eighth Honda purchase! Entire process went very smoothly, no problems.",5.0
81,"May 04, 2019",This dealership is a great one . Very Kindly people to work with . Fulton was my salesman  and I would recommend him to every body out there looking for a vehicle. Thank you  Colby for your assistance as well.,5.0
82,"May 04, 2019",I can truly say that the staff went above and beyond to unite me with my dream car for a great price! Thanks Community Honda!,5.0
83,"May 03, 2019",I loved this place and all the people who helped put me in my brand new car! Would definitely recommend to anyone looking for a car service was awesome.,5.0
84,"April 30, 2019",Mrs Stephanie made my buying  experience very easy and exciting! I walked in told her my budget and she showed me everything I was interested in! I found the car I love and would totally recommend her and Community Honda! Everyone there had great customer service! From the time to walking in till leaving with my new Honda Civic Mrs Stephanie made sure not only did I get the car I wanted but made sure I know everything about it and how to use everything inside! ,5.0
85,"April 28, 2019","Brooke’s was very helpful giving me information and patient when I needed time to consider my options.
Full tank of gas and setting the radio for me were nice bonuses  ",4.8
86,"April 27, 2019",Best experience we have had in shopping for cars. Thanks to Mark Hebert for education about our Crv. Will be happy to recommend him to our family and friends.,5.0
87,"April 24, 2019","Mark Hebert was so patient during my purchasing process.  He never pushed me and allowed me all the time to think about my decision. He understood all of my concerns and did everything he could to address them. Colby, the manager, went above and beyond to meet my every expectation. He worked hard to get me the deal I had envisioned. I will definitely be recommending this dealership to anyone looking for a new car!!  ",5.0
88,"April 22, 2019",From the moment I walked through the door they were very welcoming and patient. Stephanie went above and beyond helping us. Even days after the purchase was made she texted to make sure we were loving it! ,5.0
89,"April 22, 2019",This new dealership is way better than Moss ever was and JPT will ever be when it comes to dealing on both new vehicles and trades.,5.0
90,"April 22, 2019",Chassica was amazing. Made the whole experience of buying a car easy and understandable. She is a great asset to the company. Her Boss even did the happy dance with me on the showroom floor!,5.0
91,"December 01, 2017","The people at Community Honda go out of their way to make your visit pleasant.They are patient and knowledgeable.And everyone is very friendly.

",5.0
92,"November 01, 2017","we needed help with a new battery & he helped us with the process.  very pleasant  and Knowledgeable. My daughter helped with the process 7 was pleased with the service.
",5.0
93,"October 29, 2017","Never owned or even thought about owning a Honda until I walked in & James Morgan was very informative & attentive.  He listened, understood & met my needs.",5.0
94,"October 27, 2017","We went in late to inquire about a bad battery and received excellent customer service from the manager Chris. He came out of his office to personally assist us, because I was on crutches from a recent fall. He took care of the battery and several other issues such as spare keys, dome bulbs and touch up paint, all before they closed for the day. Chris sets the example for Customer Service for the store. ",5.0
95,"October 25, 2017",My experience at Honda Community was great.  Someone contacted immediately when I requested an appointment.  I was assisted promptly when I arrived at Honda and a Sales Associate guided me to choose the right Honda car for me.  ,4.8
96,"October 22, 2017","They do a professional job.  Listen to customers, then contact when they know the problem for sure, before proceeding.  They also keep up with past maintenance and follow up to check if service is adequate.",5.0
97,"October 22, 2017","I have purchased several Hondas from Community Honda and I have always received a great deal.  I am also a customer who prefers to have the scheduled maintenance services performed at the dealership since they are Honda experts.  I am always treated as if I am the only customer they are attending to, and their prices for the services are very reasonable.  The Service Manager, Cris Torres, and my Service Advisor/Assistant Service Manager Lee Ehrlich always greets my by name and ensures my Accord Touring receives top-notch treatment.  These guys have earned a customer for life.",5.0
98,"October 19, 2017","Just purchased my 3rd CR-V.  I love the new one.  James Morgan was very patient with me during my initial Indecision about colors!  When I arrived to test drive my car, he had it ready for me with the pro package already added on.  He explained everything very well and made it a fun and exciting experience!  Anna was great during the financial portion.  Brittany came out to introduce herself.  She was great to work with when I was setting up appointments.  All in all, everyone was very friendly and treated me like I am part of a big Honda family.",5.0
99,"October 16, 2017","My review was a experience that I will recommend too whom may be interested in buying a Honda. Community Honda, had a great selection on the  vehicle that I was looking for. And for a great price I walked out in a brand new Honda Acord. ",5.0
100,"October 13, 2017",Greg was knowledgeable and professional. He runs me through the buying process very efficient. He matched a car that we agreed by email with Joi. The finance officer was also courteous and professional. I really like Community Honda. ,5.0
101,"October 07, 2017","Purchased tire, mounted, balanced, and installed. Took a while, but all in all it worked out. There were several others receiving service as well so the time was to be expected. ",4.0
102,"October 05, 2017","I was there around 10:00 and left around 11:00 and they were very courteous and professional. The quality of work is very good.
",5.0
103,"October 04, 2017",PLEASANT EXPERIENCE. FINANCE GUY WAS GREAT. SALESMAN WAS GOOD. HIS JOKES WERE CORNEY. HE DIDN'T KNOW A PILOT EX MODEL DID NOT COME WITH A SUN ROOF. HE WAS OK TO WORK WITH.,5.0
104,"October 04, 2017",Gregory was very helpful in finding the car I wanted and working with me on the price. I would definitely recommend Community Honda to friends and family.,5.0
105,"September 30, 2017",Baytown Honda really make sure that me and my vechical are well taken care of & good service .. the service department always make sure I'm satisfied with my vechical after maintanance is finish,4.0
106,"September 29, 2017","
I came for my first change oil. From very easy appointment set up online to the actual oil exchange, my experience was excellent. They were done even before I finished my free coffee. Hats off to my service consultant, JAMES.",5.0
107,"September 28, 2017",Wonderful customer service!  Polite and professional. Best dealership around!  Highly recommend for any model/make.  They let you know up front what you need and don't pressure you to do more than needed. ,5.0
108,"September 28, 2017","Honda went the extra mile.  They were able to get my APR interest down lower than my credit union. Enjoying my vehicle very much.  The salesman, Greg and Anna Clark were very helpful. Definitely would recommend Community Honda.",5.0
109,"September 26, 2017","Customer service was awesome with all the team, they all work well together.  Made sure I was taken care of in a timely matter and was transported home to make my other appointments..
",5.0
110,"September 25, 2017","Art has always made us feel welcome and valued at your dealership.  In the midst of all that goes in to bringing in so many vehicles after the hurricane, he made us feel like a priority.  He had a beautiful vehicle ready for us to test drive, made the process simple and Mr. Parker followed it up by a no pressure, informative explanation of warranties and gap plans.  We are very happy to be part of the Community Honda family.",5.0
111,"September 14, 2017","I had a wonderful experience at Community Honda and I believe that was mainly because of our sales associate, Vy Hoang. He was with us every step of the way and he helped us with all of our questions.",5.0
112,"September 14, 2017",We were impressed with the way our salesman worked for us in the price and helped us find the vehicle we wanted with everything we wanted on it. We had a very good experience here.,5.0
113,"September 12, 2017","I brought my car in for a recall.  I had an appointment for 11:00 and Carlos took my car in immediately.  He also told me that it would take one hour to an hour and a half to complete the work.  They were done in one hour.  After the work was done, Carlos explained exactly what was done.  All that I spoke to were courteous and helpful.  The waiting area is comfortable with drinks and snacks provided if one chooses to partake.  All in all, a very good experience.  ",5.0
114,"September 10, 2017",Service was great. For being real busy I was out within a reasonable time. I would recommend this dealership to my friends for service. Employees were real nice ,5.0
115,"September 07, 2017",Each employee and the entire environment was customer oriented! The waiting area was clean and customer oriented. Other customers were relaxed and patient! Great visit!! My tech was a female!! And a female soldier was among those getting their cars serviced. Overall an interesting morning!!,5.0
116,"August 26, 2017","Excellent services great personality quick and efficient service highly satisfied with the prompt very friendly service and price is very affordable

Thank you  
Brenda Paez ",5.0
117,"August 24, 2017","I just love the experience you get when you go to Community Honda. It feels like a warm family environment you are greeted with a warm welcome from Lee, Chris , and all the Honda service team and assisted promptly.  I needed large repairs on my pilot and my Sevice representive Lee listened attentively, made recommendations on other items for my safely, and was able to get my car as good as new as fast as he could. Lee continues to impress me with his great customer service, positive and helpful attitude, and a person you can always depend on.  Lee is one of the reasons I will always keep coming back to community Honda not just for service but to buy my future cars.  Thank you for the above exceptional service experience!",5.0
118,"August 20, 2017","I had my oil changed at Community Honda.  They are very friendly.  I dropped it off and they called me when the service was completed.  I am not sure if the price is competitive with non-Honda oil change services, but I do appreciate the customer service.",5.0
119,"August 18, 2017",I have been very pleased with thus dealership and individual personnel who gave assisted me    I would recommend Community to my family and friends in the purchase of vehicles.  Good people!,5.0
120,"August 18, 2017",Friendly customer service.  I was greeted quickly and service was preformed in a reasonable amount of time.  Cost was fair and the waiting area was clean and cool.,5.0
121,"August 12, 2017","I use the service department frequently for my Honda Civic & have always been very pleased. This time I was looking at used vehicles on the internet and decided to go check them out. Adam Alford helped me from beginning to end. He patiently brought several of the vehicles to me to drive. No matter what vehicle that I drove, Adam was very knowledgeable about every car. Finally, he brought a Certified Pre-owned 2015 Honda CRV to show me & to drive & I knew it was what I was looking for. Between Adam & the financier I drove out with the vehicle, a car note I can afford, and the opportunity to continue using the service department. Thanks for all of your help Adam.",5.0
122,"July 15, 2017","My experience at Community Honda was very pleasant. My salesman Efrain Ruiz is such a people person, so friendly and helpful. I'm very happy with the purchase I made and the service I received. I would recommend this dealership to anyone in the market to purchase a vehicle, a Honda in particular.

Jennifer ",4.3
123,"June 03, 2017","No pressure, no hassle, professional yet personal and a great deal!  Tracy made our purchase a plesant  experience!  We drove away in our new Odyssey the same afternoon. ",5.0
124,"June 02, 2017",Walked in and walked out in no time. I had a trade in and received a good amount for my trade. Easy to work with and they made sure I got the payment I wanted. ,5.0
125,"May 13, 2017","I'm happy I was able to leave with the car I wanted without a deposit and perfect monthly payments, couldn't ask for more!",5.0
126,"May 10, 2017","Everyone I needed to work with at Community Honda made me feel as if I was the most important buyer they had ever met. Hannah, Art, Khan, Dan, and Diana were fantastic and very professional. Thank you all for everything you did to make buying my car enjoyable, plus making a super deal on a CRV,  my favorite car ",5.0
127,"April 27, 2017",All the people that helped us that day were very nice and helpful. We also brought the Pilot back & had running boards installed & everyone there was very nice & helpful.,5.0
128,"April 25, 2017","This is a family owned dealership.  Vy Hoang, our car salesman, was very helpful and honest.  We had told him what we had expected and he helped us lease two cars, haggle-free.  It took my husband and I less than 20 minutes to come to an agreement with Vy after meeting him.  He was honest and a genuinely good person.  Bill Briscoe,  the finance manager, was just as nice.  This was the best dealership experience I have ever had.  ",5.0
129,"March 30, 2017",First time I can say this was an enjoyable car buy! I was helped by Art and Adam. Both which were extremely helpful and not pressuring me into buying a car. They made the process super easy and quick! Dan from finance was very honest and made ever effort to make the deal happen! I would definitely tell anybody buying a new car to go to Community Honda! Plus who wouldn't want a Honda?! I love my new Honda and I'm very happy with my choice! ,5.0
130,"March 20, 2017","I went in looking for my son's first car knowing that Honda's are very dependable. Community had just the right car available and understood my concerns that safety was priority one. A great price was negotiated and needless to say, my son loves his first car that I know will last for many years to come. ",5.0
131,"March 10, 2017","Wanted to buy my wife a car after her accident, went to several dealerships that were nearby but could not find a good deal. Went to Community Honda and the staff did an excellent job taking care of my needs and making a great deal and was in and out in a very reasonable time. Thanks guys for being there for me and my wife!!!!",5.0
132,"January 30, 2017","I go to this dealer for oil changes and maintenance on my car. The staff is always very professional and prompt. I've never had a issue and I would highly recommended this dealer. Make sure to ask for Chris, he's been there for a long time and is very helpful. ",5.0
133,"October 24, 2016",I picked up my 2012 Homda Coupe today. I want to thank Vy and Lee for their kindness and making me feel very important. Ask for Vy if you need a new vehicle. He is a wonderful person to have on your side. Thanks Vy!!!,5.0
134,"July 29, 2016","I went to get an oil change and decided to look at the new Ridgeline.  Mr. Hunter spoke to me and asked if he could help me. I had a 3 year old with me and he was very friendly and patient with both of us. He never complained when I had to stop and take care of her. He was very professional, yet caring.  ",5.0
