,Date,Reviews,Ratings
22,"September 27, 2019",Honest-quick and friendly. Walked in told Jose what I wanted and drove off hr later. Finance guy wasn’t pushy like everywhere else. Offered me the warranty’s available and had my paperwork done quickly. Thanks for the great experience guys👍👍👍👍,5.0
23,"September 13, 2019",Overall it was good but one thing they could have done was told us about the hail damage repair up front instead of learning about it after we had decided to purchase and about to sign the papers.,5.0
24,"September 04, 2019","As with all my experiences, I made a call to start stating wheat we needed.  The team found it, sent me the price which was in line with all the others we had from Houston and our surrounding area.   They put on the accessories we needed and delivered on time.  ",5.0
25,"August 28, 2019","From my initial contact via the internet, to the emails and phone calls that followed, this buying experience was the best I've ever had.  Troy Barber, the salesman was awesome, and was very considerate of my time, and helped me get in/out with the new vehicle in record time.  I'm busy, and my time is valuable.  Rogers Ford respected that and made this purchase as quick and easy as possible.",5.0
26,"August 22, 2019",Rogers got my pickup in and out same day on a safety recall. I had been trying for months to get my local dealer to handle it. I was very impressed!,5.0
27,"August 09, 2019","Rogers Ford proved all the naysayers wrong, that you have to go out of town to get a great deal. I got an awesome deal.",5.0
28,"August 06, 2019",Truck need cabin filter and back brakes and job was completed in about 4 hours. Also service includes multiple point inspection which is crucial to keep your vehicle in top working condition.,4.8
29,"July 25, 2019","Leslie Ray was truly awesome in helping me find a car, this young man was very professional and worked very hard to get me in s car!
The financial guy was very honest and quick, fastest service I’ve experienced. ",5.0
30,"July 21, 2019","Rogers Ford is an amazing place and great people , with a home type feel. I will always recommend Rogers Ford in Midland Texas a Home Town Dealer.",5.0
31,"July 19, 2019",Jose F. & the whole Rogers Ford team is great to work with. You will not regret making your vehicle choice here. Many generations of my family have done business with the team.,5.0
32,"July 18, 2019",TJ is the man when it comes to buying vehicles. He always takes good care of us and makes thing easy. Hes the best of the best!,5.0
33,"July 17, 2019","I took my car in for diagnosis which resulted in an easy fix. Also took care of a recall issue. And after that, I took my car to your Fast Lube. Again great service from a very nice young man.",5.0
34,"July 14, 2019","Mike Johnson is the only person I buy a vehicle from. Honest and always goes above and beyond to make the car buying experience easy and fast.  

Bo Herrera always has the paperwork completed and ready to sign promptly and makes sure we also have a great experience
",5.0
35,"June 30, 2019","Excellent service. Picked up vehicle at my house, provided a loaner, and dropped off vehicle at my office downtown once completed. Valet staff was great! It’s always a pleasant surprise when you receive such great customer service in Midland.",5.0
36,"June 30, 2019","Great Service , they did a great job on changing the oil and tire rotation on my Ford F-150.
Thanks for doing a good job.",5.0
37,"May 27, 2019",Extremely impressed with the dealer and my salesman (Anthony Brown). Very professional and easy going... not the typical pressure of “you have to leave today with a vehicle” kinda thing. ,5.0
38,"May 10, 2019","The team at Rogers Ford were excellent, as we recently went through the process of replacing our vehicle after a hail storm.

The Roger's team made it easy to help us understand the details of the vehicles we were looking at, and when it came time for our purchase, the process was quick, hassell free and very professional.

So many times when one thinks about the process of buying a vehicle, we all want to avoid the delays, the hours at the dealership, the pressure of the sale... with Rogers Ford, none of those issues came up, it was a comfortable quick process, and I felt great about making the decision to buy from Rogers.

We love the vehicle, and we expect that for our next vehicle we will be back at Rogers again.",4.8
39,"May 03, 2019","Great customer service!!We used Mark at Rogers Ford in Midland and was highly satisfied, we were able to get the truck i wanted and it didn’t take long at all!! Everyone was very friendly! He even stayed past closing to show us how to work everything, not once, but twice on both vehicles we bought on separate days! Highly recommend Mark!!! ",5.0
40,"May 03, 2019","Walked into the dealership after several phone conversations, Randall, our sales guy bent over backwards to get us into the vehicle we had picked out, worked on our trade-in so we'd get a real good deal, he explained everything to us. What made him outstanding as a sales person was that he never pushed us, instead he worked with us, which made the purchasing experience so much better as being lead on a leash, Bo who took care of us in the finance department was also amazing. I told him what I wanted to pay every month, how much I was going to put down and he crunched numbers until we got as close as possible to what we wanted to spend. He was very patient, talked and listened and we ended up with an even better financing solution than my wife and I had hoped for. All in all, if you need a vehicle, give Roger's Ford a shot. You won't regret it.",5.0
41,"April 21, 2019",Robert has helped me with several purchases throughout the years. He is always professional and takes care of all the little things that I may have missed. It’s a pleasure doing business at Rogers Ford. ,5.0
42,"April 11, 2019","Brian Swiniarski is amazing, goes out of his way to help me, and made this purchase super easy.  We will be back (tho 2 vehicles in 2 months is great customer loyalty already!).  

Thanks, Brian!!",5.0
43,"April 06, 2019",Phillip was great. No pressure no hassle. Took his time with us going from vehicle to vehicle until we decided which one we wanted. He was very informative about evey vehicle we looked at. ,5.0
44,"March 30, 2019","I have been using the lube department for several years. This was the first time to use the Service Dept. I had a recall notice from ford. I called the day before I wanted to bring the truck in so I would know the procedure. The day I called I spoke to Joseph and he gave me the instructions. The next morning I was met by Joseph who took me through the process of signing up the truck. He then got me a ride home.  He called a short time later to advise the truck was ready. He met me at the door to get my truck back. It was as if I was Joseph's only customer. Rogers Ford has found a fine young man to be working with loyal Ford owners. Terry Youngblood.


",5.0
45,"March 28, 2019",Todd made the process of buying a new truck easy. Was able to get the truck I wanted quickly and paperwork completed without any headache. Definitely recommend Rogers on a vehicle purchase!,5.0
46,"March 24, 2019","Picked out the truck I wanted in and out very fast best service around . Will come back and recommend to friends and family , thanks Rogers ",5.0
47,"March 24, 2019","From the start of the sale to taking care of the small details during delivery, Brian Swiniarski and his team did a great job!  We love our new Navigator!",5.0
48,"March 19, 2019","I bought a new F350 and did it in under 2 hours, there is nowhere anywhere that has nicer and more helping staff the Rogers.",5.0
49,"March 05, 2019",I am a 19 year old college kid who was interested in purchasing a new truck to accommodate my work/travel for college. I talked with Daniel Boyce about what I was able to afford and he came back with a straight up answer not hiding any addition fees or costs. After providing all my information he was able to make a deal the same day! I would highly recommend anyone who is interested in buying a truck to see Daniel Boyce!!!,5.0
50,"February 16, 2019","I recently purchased my second vehicle from Rogers Ford in Midland. Todd Robinson was very upfront with figures and I never felt pressured. He took plenty of time explaining the new technology and answered calls even after my purchase of the vehicle. Thank you Todd!
One reason I returned to Rogers Ford was my good experience with the service department. ",5.0
51,"January 31, 2019","Rikki was very helpful through and after the purchase. She made sure I was 100% satisfied with my new truck and made sure I was taken care of every step of the way. Thank you, Rikki!",5.0
52,"January 27, 2019",Phillip was very helpful and an excellent salesman. He went over everything on my Edge and programmed my phone to be in Sync with the car...,4.2
53,"January 20, 2019",8th time to purchase a vehicle from Rogers Ford in Midland. We will continue to use them.  I had purchased a new car in July and it was in the unfortunate fire on 12/29 in the service department.  They promised they would make it right and they did - helped me get in to a new vehicle to replace the one that was totaled from the fire for a great price.,5.0
54,"January 10, 2019",this was the fifth x5 truck that i have purchased from rogers ford all 5 were trade ins where i have always been treated fair and left happy. Obviously since i keep going back.,5.0
55,"December 10, 2018",Great service during and after the sale. Phillip Rivas made the entire experience very easy and speedy. Every issue or question I’ve had has been responded to very promptly and to my satasfaction. I would recommend Phillip to my friends and family. ,5.0
56,"November 13, 2018",It is usually a pain to take a vehicle to the dealer for repair - at least where I live.  They are usually backed up and can't get to you for days.  Reluctantly I had to take my new truck in for a tire pressure sensor failure.  I dropped it off on a Sunday night and they had it ready to go Monday afternoon.  I have to take other vehicles for repair to Rogers too.  Their service people call you at least daily to let you know what is going on.  They take a lot of the stress out of taking my vehicles in for repair.,5.0
57,"November 07, 2018","My experience when buying a new truck from Rogers Ford was great from the start to finish.  Created a very personal and enjoyable experience.  My sales person was Randall Brockington Jr.  He was very knowledgeable and very easy to communicate with throughout the process.  They are a very busy dealership, but they were able to get me the truck that fit my needs.  The General Manager Kelly Tucker is someone who I want to buy my trucks from here on out.  Beau and his sales team definitely treat the customer the right way and also look forward to working with them again. ",5.0
58,"November 07, 2018",Beau Moore and Brian Swiniarski delivered excellent service. Beau was patient with me and very helpful in getting me the right vehicle. Brian’s product knowledge is invaluable. The Roger’s family owned dealership is a delight to do business with. This is my fourth vehicle purchase from Roger’s and it will not be my last. ,5.0
59,"November 07, 2018","This has been the smoothest car buying experience I’ve ever had! Start to finish, including my trade! Thank you Beau and team for all of your help!",5.0
60,"November 04, 2018",We came in for service and Emily was nothing but helpful and went above and beyond in making sure we received the best service.  Daniel was also very helpful upon purchasing our vehicle and making the process easy. Will definitely recommend Rogers Ford and Lincoln to everyone we know.,5.0
61,"November 02, 2018",Couldn’t ask for more from the folks at Rogers Ford. Truly a 5-Star dealership. I’ll be back again for my next truck!,5.0
62,"November 01, 2018",These two men help our company purchase so we can take care of our customers. Robert is always friendly and courteous. James always helps get a good rate.,5.0
63,"October 10, 2018","Our salesman, Randall, was very respectful and hustled to get a deal done. We went there looking for a particular make and model , which they didn’t have in stock.  He searched and searched until he found something we were happy with. He was a newer salesperson but he was honest and sincere in his efforts. We were very happy. This is our first time buying with the dealership. They were very organized in the whole process.  ",4.8
64,"October 07, 2018","The used car salesman was very patient and nice, as my wife changed her mind several times. He (Peter) understood our wants and particular model interests and located the perfect one for us (on the new side). we were very pleased with the one we got (exact color-inside and out). Great service outside (from Peter) and great service inside with the finance guy (James S). These guys worked hard and got us a great deal!",5.0
65,"October 03, 2018","Only one glitch, The one of the mechanics got their foot off of the paper in the floor. When I showed it to the service writer he said how sorry he was and took it to the detail dept. and had it cleaned. Things like that is bound to happen, and they took care of it right then. I understood and will keep coming to Rogers Ford, as I have for at least 25 years. This is the first time this has ever happened and I am sure it won't happen again.",5.0
66,"October 02, 2018","The dealership did a really good job and all of the employees gave excellent customer service!!
Service tech helped me get the stuff out of the back of the car so we could check the air in the spare tire!!",4.8
67,"September 14, 2018","I've purchased several vehicles from Rogers Ford, including two Super Duty F-250 diesels.  The purchases have always gone smoothly and the prices have been competitive.  I get almost all of my service work done at Rogers, and I have always been pleased with the results.  Good service work means that the vehicles perform well and last longer.  They're professional and attentive to my needs, which has to be challenging when they are as busy as they are in the middle of an oil boom in the Permian Basin.",5.0
68,"September 02, 2018","Great job from everyone involved on our new navigator purchase you make it enjoyable 
Thanks Lee Cook
You take the time to listen and find what we really want your the man.",5.0
69,"August 20, 2018","A wonderful experience getting my new Explorer.  No pressure and so friendly and helpful.
They had several cars to choose from and the perfect car for me. Thank you for the quick service and no hassle. ",5.0
70,"August 13, 2018","2018 Lead Foot Grey Raptor, what can I say, I wanted it and not just one from the lot.
I was referred to Rogers Ford and they suggested I speak to Todd Robinson and so I did.
I explained I did not have to greatest experiences trying to get a Special-Order Raptor from other dealers and he asked what options I wanted and explained the order process and how long it would take.
He placed the order that day and 3 months later I am driving the exact truck I wanted. 
If you want a fair and honest salesman that will sell you what YOU want than go to Rogers Ford and speak to Todd Robinson this is who I recommend….
",5.0
71,"August 07, 2018","The worst dealership ever. I have 2011 ford escape that needed a fuel pump back in october 2017, i replaced it with an after market part. In January 2018 ford sent me a recall letter for the fuel pump. Took the car to rogers ford midland and had it replaced and they through the after market one away. my car worked fine with the after market one from October till January when they told me we have to put an original part instead. Anyway the fuel pump failed again in February then march, may, june and july. I called the mother ford company (ford headquarter) and a supervisor called me, it was so silly, he tried to tell me that the issue has been handled and they’ve been giving me loaners all this time and the warranty on the recall is 12 months even if they cannot fix it, and he actually said (SIR IF YOUR ARE NOT SATISFIED YOU CAN TAKE YOUR CAR TO ANOTHER DEALERSHIP OR YOUR A MICHANICH) with an angry voice. Anyway the Last time in july when they had my car, they called me to bring the loaner back because they have discovered that they mistakenly replaced the fuel pump five times and the issue is not related to the recall problem and it’s something called “fuel major”.
The service manager convinced me that this fuel major will fix the issue but i have to pay for it which is fine by me just get it fixed. Today 8/7/2018 i picked up my car and paid $220 for the part. As soon as i parked my car at the apartment it won’t start again and have the same issue. I will never ever buy ford or fix anytging with ford. ",1.2
72,"July 29, 2018",Daniel made purchasing a new car an easy stress free experience for me. He helped me find the perfect vehicle for me and I could not be happier with the overall experience! ,5.0
73,"July 27, 2018","A BIG xxxx YA SHOUT OUT FOR TROY BARBER IN FLEET DEPARTMENT.  GREAT CUSTOMER SERVICE, AS I AM OUT OF STATE AND BUYING VEHICLES FROM TROY AND THE GANG AT ROGERS FORD,  ALREADY BOUGHT 3 AND WAITING FOR ANOTHER TO ARRIVE.  I WILL MOST CERTAINLY KEEP BUYING FROM YALL..  
SCOTT VICKERY",5.0
74,"June 04, 2018","Rogers Ford Family made my truck buying and financing a more less stressful purchase. Flip was more than just a salesman, he is a driven understanding reliable person that helped accomodate me with my buying decision in selecting a truck for my use and pricing. The guys at Roger’s Ford family dealership have great team work ethics in selling/trade-ins & financing transactions. I recommend Rogers Ford to anyone who wants to buy without the “ all day wait.”  ",5.0
75,"May 30, 2018",We were extremely happy with the process.  We purchased a truck in a very reasonable time frame as time was important to us.  Received a good price and quick delivery.,5.0
76,"May 23, 2018", Ron was great we told him what we were looking for he work hard to sell us what we us looking for it was a pleasure very pleased,5.0
77,"May 14, 2018",Brought truck in and was told there was 25 ahead of me and could be up to 2 weeks. They got job done in a week. Being Midland I could not be more pleased.,4.6
78,"May 13, 2018",Brought my truck in for a recall it was in and out in about a day. It’s good to see real Service in a service department. Thanks to Jesse and Jacob ,5.0
79,"May 06, 2018",I brought my truck in for a recall and told Jesse that I needed back if possible in one day because I was headed out of town.  I received a call back the same day saying my truck was done.  Couldn’t be more impressed.,5.0
80,"May 03, 2018","Muchas gracias por su ayuda, quede muy satisfecha con su amabilidad, me explico cada cosa que yo preguntaba, estoy muy feliz por la compra 😊😊😊😊
Gracias ",5.0
81,"May 02, 2018",Took my truck in for a recall and to have the rear diff checked.  Had some sleeping.  Was given a loaner. Great service from Jesse worley. Had trouble checking on vehicle on day 2. But got a quick return call.  My overall experience was good.  At least service called back. Tried to call my salesman. No call back.  Thank you Jesse for your quick response and return of my truck..,5.0
82,"April 22, 2018","I brought my truck in for my seat belt problem and they took care of me in every step, had my truck and I back on the road in no time at all, I would come back for everything else!!",5.0
83,"April 21, 2018",Quick and easy. The team at Rogers took care of business and had me in a new truck in about an hour.  They had exactly the truck I was looking for.  ,4.8
84,"April 09, 2018","I ordered a new Raptor from the factory in October. It arrived 4/9/18 and I still can't wipe the smile off my face. My sales person Daniel Boyce kept me informed of the progress and I took delivery last Friday. The deal was super and the sale was incredibly swift. I applaud the entire staff and from today forward, all my business goes to Daniel and Rogers Ford.",5.0
85,"March 06, 2018",Our salesman Troy Barber makes it a pleasure to buy a car. I have been to many dealerships and have never had a salesman make it as enjoyable as he does. Our company will continue to buy our vehicles from Troy as long is he is selling cars.,5.0
86,"February 23, 2018","I called Rogers based on several suggestions online. I found a good price and ordered the exact truck that I wanted. They didn't waste my time when it was time to complete the deal, and I was in and out quickly.

Everyone that I dealt with at Rogers Ford during the purchasing experience was extremely professional and courteous.

I have no complaints or suggestions for Rogers Ford. They treated me fairly and with no hassle at any point in the deal.

Rogers Ford will be the first place I look for my next vehicle.",5.0
87,"February 08, 2018","It’s without doubt these guys love there job , lots of positive attitude here ! I checked out one on the internet and a day later they gave me 4 to choose ! I told them what I was looking for and they narrowed the search to two that was on the lot ! 
Boom new vehical tailored for me by me ! 
Great job guys ! ",4.8
88,"February 02, 2018",I’m very pleased with the time an effort put in to my first vehicle purchase at Rogers. I’ve purchased from other ford dealerships in the area and Rogers will be the place for my future purchases. ,5.0
89,"January 23, 2018",This is the third new truck I have bought at Rogers Ford.  Todd Robinson is awesome.  I just tell him what I want and he takes it from there.  No haggling.,5.0
90,"January 15, 2018",Every time I go to Rogers Ford the employees working at the fast lube have always been kind and also letting me know how long the wait is or when the best time to come in to get service,5.0
91,"January 08, 2018",I had the best experience purchasing a vehicle through Rogers Ford in Midland.  The people there are very courteous and friendly.  They did everything they could to get me into the vehicle I wanted.  I will continue to due business with them and I will recommend all my friends and family to do business with them as well.  Very happy with my expeience,5.0
92,"January 01, 2018",I have been a Rogers ford fan for years always a great deal and always great service they always have treated us like family could not be happier!,5.0
93,"December 19, 2017","For the past 6 years I have been dealing with Rogers Ford. The sales staff were always excellent, meeting our every need as they put us in the correct vehicle that we wanted. They went above and beyond what I believe they really needed to do. But besides these young professional you had your finance officer and great profffesssional and got the best deal that we wanted, so excellence is Rogers Ford, thank you.",5.0
94,"December 18, 2017",Lupe and Flip were very helpful and tried to help us in everyway possible ! later on in the future we want to get another SUV with them. They were even there after hours so we could get what we wanted.,5.0
95,"December 07, 2017","These guys are great. Good prices, no games just honest easy to deal with people.

Eleventh new Ford and my second from Roger's.   I'm sure I'll be back.",5.0
96,"December 06, 2017","My husband and I recently had the opportunity to purchase a new car from Rogers Ford in Midland. From past experiences, this is something we did not look forward to due to the amount of time spent in the dealership trying to wheel and deal. 
This was not the case at Rogers. Our salesman, the GM, and finance made the purchase of our new car seamless and quick. They went above and beyond to ensure customer satisfaction and make sure we left happy. 
I would highly recommend Rogers Ford for anyone looking to purchase a new vehicle. I will be recommending my family and friends to go visit our new friends at Rogers Ford! ",5.0
97,"December 06, 2017","First let me explain that I work before and after office hours most of the time. I leav me house at 0530 am and most night don’t get home until after 600 pm. I have one work vehicle and I depend on that truck for my livelyhood. no work no pay. This last week I woke up on Tuesday morning to a dead truck, I was able to jump it off with me battery charger, but could not get to the dealership that day. So that night I put it on a charger, the next morning it started and I wen to work, that afternoon we were able to get off a little bit early 4;30 pm,  so I called the Rogers Ford Fast Lube center and asked what time they closed (600 pm), I told the my situation and that I was about 45 mins to 1 hour away and could they change both batteries in my 2015 F350, they told me to bring it in and they would get it done. The traffic in our area to say the least is terrible but anyway I pulled up to the Fast Lune Center it was 5:40 pm, they Fast Lune center was very courteous first of all, and I asked if they had time to change out both batteries on my truck. They asked didn’t you call earlier of course I said yes and they said “we told you to bring it here and we would change them, that’s what we will do” . Thank You Rogers Ford Fast Lube Center, I truly appreciate what you do. Excellent Service Quality ",5.0
98,"December 04, 2017",I was impressed with the service we received at the ford dealership in Midland. We started wanting a used car and was treated the same as we were if buying a new car. We ended up buying a 2018 Ford. I teased the guy about it being my bday and wanted a picture on the wall. I was shocked when he came out with it. We have used the same dealer in NorthDakota for 20 years and we now found one for the next 20 years. Thx Frankie for outstanding service.,5.0
99,"December 01, 2017",My new truck purchase was the best experience I've had yet at a car dealership.  Daniel and Armando did an excellent job helping me get my vehicle.  Highly recommending Rogers Ford to family and friends. ,5.0
100,"November 24, 2017","Sid in sales did an excellent job finding the vehicle I wanted at a good price.  The sales manager was also friendly as excellent to deal with as part of closing.  In addition, the service manager went beyond the call, introducing himself and offering their service when needed.

I have bought a number of cars from Rogers over the last 15 + years, will do so again, and count on their service department too.",4.8
101,"November 14, 2017","Everything was great , friendly, and all that I expect from them thanks for everything I love my new truck I will let friends know about you ",5.0
102,"November 08, 2017",I found the managers and sales people to be very courteous and knowledgeable .  Had a great experience buying my car!  I will look at Rogers Ford first for my next car and will recommend them.,4.8
103,"November 07, 2017",Ron was excellent to deal with. Always took what I said towards the deal to heart and didn’t try to be pushy. Would definitely recommend Ron for any future sales.,4.8
104,"May 15, 2016","I wouldn't buy from this place if they were the last car dealer on Earth! The salesman I was with was very rude, unfriendly and very unprofessional. He kept sighing in what seemed like annoyance when I would ask about a truck or another deal. He got angry when I told him the price they initially brought me was too high and stormed off. When I showed him the Ford rebate that was being offered on the new trucks, he took my phone and went to the floor manager without asking my permission to take my phone. Just yanked it out of my hands and off he went. The floor manager came back and tried to tell me they were not going to offer the rebate and when I tried to get him to explain it to me, he became very irate and very rude. When I finally asked if he was going to help me at all, he stood up and started to say he wasn't going to waste his time but stopped himself and that If I could find the deal I wanted at another dealership to let him know and he'd go buy all their trucks. Very rude, very unprofessional staff that works here. They obviously do not care about their customers, only their bottom line. I am never going back to Rogers Ford.",1.0
105,"April 10, 2010",If you are in the area... you are better off going to Sewell Ford in Odessa. These people think that they are so good that they can sell to anyone! My husband and I have great credit but they could not keep our payments on a brand new mustang to what we wanted so we went to Sewell and they went ABOVE and BEYOND what any other dealership has done for us!,1.6
106,"June 05, 2004","Promised me a car with little or no money down. They used this terminology to get me into the dealership. When I went down there, they lied and said they never said any such thing. When I provided written proof they had said it, they simply cut off all communication with me. One of the most dishonest dealerships I have ever encountered in 30 years of car buying. I recommend going on down the road to Sewell Ford in Odessa, or go to Stanton. I would avoid Rogers Ford like the plague.",1.0
